# BUSCO version is: 5.7.1 
# The lineage dataset is: pseudomonadales_odb10 (Creation date: 2024-01-08, number of genomes: 159, number of BUSCOs: 782)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
32385at72274	Complete	1:2337479-2338369	2337479	2338369	+	402.5	248	https://v10-1.orthodb.org/?query=32385at72274	4-hydroxybenzoate octaprenyltransferase
32411at72274	Complete	1:1617371-1618285	1618285	1617371	-	326.0	215	https://v10-1.orthodb.org/?query=32411at72274	tRNA pseudouridine synthase B
32427at72274	Complete	1:5024346-5025176	5024346	5025176	+	311.2	206	https://v10-1.orthodb.org/?query=32427at72274	NADPH-dependent 7-cyano-7-deazaguanine reductase
32510at72274	Complete	1:1154444-1155499	1155499	1154444	-	460.5	296	https://v10-1.orthodb.org/?query=32510at72274	Histidinol-phosphate aminotransferase
32543at72274	Complete	1:1116076-1117035	1117035	1116076	-	383.8	236	https://v10-1.orthodb.org/?query=32543at72274	D-alanine--D-alanine ligase
32688at72274	Complete	1:5019365-5020297	5019365	5020297	+	502.5	266	https://v10-1.orthodb.org/?query=32688at72274	ABC transporter
32696at72274	Complete	1:2256776-2257687	2256776	2257687	+	299.2	230	https://v10-1.orthodb.org/?query=32696at72274	Tyrosine recombinase XerC
32725at72274	Complete	1:1241808-1242656	1241808	1242656	+	337.8	222	https://v10-1.orthodb.org/?query=32725at72274	Quinolinate phosphoribosyl transferase, N-terminal
32802at72274	Complete	1:3316693-3317529	3316693	3317529	+	287.2	200	https://v10-1.orthodb.org/?query=32802at72274	Indole-3-glycerol phosphate synthase
32857at72274	Complete	1:1438274-1439050	1439050	1438274	-	296.6	198	https://v10-1.orthodb.org/?query=32857at72274	ferredoxin--NADP(+) reductase
32893at72274	Complete	1:1123171-1124547	1124547	1123171	-	435.4	323	https://v10-1.orthodb.org/?query=32893at72274	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
32976at72274	Complete	1:2538515-2539483	2539483	2538515	-	229.8	190	https://v10-1.orthodb.org/?query=32976at72274	Cobalamin biosynthesis protein CobW
33272at72274	Complete	3:825916-826983	826983	825916	-	312.9	258	https://v10-1.orthodb.org/?query=33272at72274	AI-2E family transporter
33308at72274	Complete	1:610711-611643	610711	611643	+	392.2	240	https://v10-1.orthodb.org/?query=33308at72274	Peptidase S11, D-alanyl-D-alanine carboxypeptidase A
33380at72274	Complete	1:3845455-3846231	3845455	3846231	+	370.6	204	https://v10-1.orthodb.org/?query=33380at72274	Serine O-acetyltransferase
33385at72274	Complete	1:2499095-2500045	2499095	2500045	+	311.2	243	https://v10-1.orthodb.org/?query=33385at72274	Homoserine kinase
33673at72274	Complete	1:2642173-2643117	2643117	2642173	-	421.2	260	https://v10-1.orthodb.org/?query=33673at72274	Methionyl-tRNA formyltransferase
33789at72274	Complete	1:3598634-3599521	3599521	3598634	-	354.1	233	https://v10-1.orthodb.org/?query=33789at72274	Polyprenyl synthetase
33816at72274	Complete	1:1379249-1380217	1379249	1380217	+	419.8	267	https://v10-1.orthodb.org/?query=33816at72274	Octaprenyl-diphosphate synthase
33852at72274	Complete	1:1499048-1500316	1500316	1499048	-	593.0	380	https://v10-1.orthodb.org/?query=33852at72274	Glutamyl-tRNA reductase
33857at72274	Complete	1:4596384-4597271	4596384	4597271	+	270.6	221	https://v10-1.orthodb.org/?query=33857at72274	phosphatase
33946at72274	Complete	1:3832435-3833553	3832435	3833553	+	386.7	298	https://v10-1.orthodb.org/?query=33946at72274	Permease
33957at72274	Complete	1:3070339-3071232	3071232	3070339	-	336.9	227	https://v10-1.orthodb.org/?query=33957at72274	Energy transducer TonB
34213at72274	Complete	1:3928531-3929259	3928531	3929259	+	234.8	190	https://v10-1.orthodb.org/?query=34213at72274	Disulphide bond isomerase, DsbC/G, N-terminal
34228at72274	Complete	1:3043630-3044484	3043630	3044484	+	444.0	235	https://v10-1.orthodb.org/?query=34228at72274	RNA polymerase sigma factor RpoH
34317at72274	Complete	1:3841956-3842876	3841956	3842876	+	402.9	263	https://v10-1.orthodb.org/?query=34317at72274	Protein-export membrane protein SecF
34441at72274	Complete	1:3046666-3047463	3046666	3047463	+	458.3	233	https://v10-1.orthodb.org/?query=34441at72274	Thiazole synthase
34472at72274	Complete	1:3071379-3072332	3072332	3071379	-	470.8	267	https://v10-1.orthodb.org/?query=34472at72274	Glutathione synthetase
34578at72274	Complete	1:2081147-2081917	2081917	2081147	-	397.8	223	https://v10-1.orthodb.org/?query=34578at72274	Imidazole glycerol phosphate synthase subunit HisF
34650at72274	Complete	1:4176447-4177226	4177226	4176447	-	263.4	190	https://v10-1.orthodb.org/?query=34650at72274	TatD family
34866at72274	Complete	1:1735084-1735968	1735084	1735968	+	362.7	237	https://v10-1.orthodb.org/?query=34866at72274	Ribosomal protein L11 methyltransferase
34940at72274	Complete	1:4089637-4090413	4089637	4090413	+	381.7	225	https://v10-1.orthodb.org/?query=34940at72274	Acyl-
35049at72274	Complete	1:3023488-3024300	3023488	3024300	+	400.4	247	https://v10-1.orthodb.org/?query=35049at72274	Formamidopyrimidine-DNA glycosylase
35068at72274	Complete	3:862676-863563	863563	862676	-	523.9	262	https://v10-1.orthodb.org/?query=35068at72274	ATP-citrate lyase/succinyl-CoA ligase
35129at72274	Complete	1:1495577-1496374	1496374	1495577	-	252.6	188	https://v10-1.orthodb.org/?query=35129at72274	Glutamate racemase
35212at72274	Complete	1:1502856-1503704	1502856	1503704	+	269.0	203	https://v10-1.orthodb.org/?query=35212at72274	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase
35233at72274	Complete	1:2937395-2938213	2938213	2937395	-	425.0	243	https://v10-1.orthodb.org/?query=35233at72274	Sulphate ABC transporter permease protein 2
35275at72274	Complete	3:870923-871630	871630	870923	-	427.6	208	https://v10-1.orthodb.org/?query=35275at72274	Succinate dehydrogenase iron-sulfur subunit
35425at72274	Complete	1:2644977-2646065	2644977	2646065	+	328.1	252	https://v10-1.orthodb.org/?query=35425at72274	DNA recombination-mediator protein A
35498at72274	Complete	1:4842464-4843228	4842464	4843228	+	297.4	203	https://v10-1.orthodb.org/?query=35498at72274	3-deoxy-manno-octulosonate cytidylyltransferase
35711at72274	Complete	1:4530525-4531340	4531340	4530525	-	421.7	223	https://v10-1.orthodb.org/?query=35711at72274	Site-determining protein
35771at72274	Complete	1:2659192-2659998	2659998	2659192	-	292.8	204	https://v10-1.orthodb.org/?query=35771at72274	Tryptophan synthase alpha chain
35885at72274	Complete	1:4814183-4815181	4814183	4815181	+	470.1	268	https://v10-1.orthodb.org/?query=35885at72274	Glycoside hydrolase, family 3, N-terminal
35969at72274	Complete	1:4668026-4668985	4668026	4668985	+	401.3	248	https://v10-1.orthodb.org/?query=35969at72274	tRNA-dihydrouridine synthase
35998at72274	Complete	1:3047554-3048288	3047554	3048288	+	304.6	186	https://v10-1.orthodb.org/?query=35998at72274	tRNA (guanine-N(7)-)-methyltransferase
36010at72274	Complete	1:2577189-2577977	2577977	2577189	-	383.2	226	https://v10-1.orthodb.org/?query=36010at72274	Chromosome partitioning protein
36138at72274	Complete	1:1594253-1595134	1594253	1595134	+	337.3	231	https://v10-1.orthodb.org/?query=36138at72274	Glutamyl/glutaminyl-tRNA synthetase
36169at72274	Complete	1:539699-540598	540598	539699	-	492.8	262	https://v10-1.orthodb.org/?query=36169at72274	Cysteine synthase
36193at72274	Complete	1:763250-764104	764104	763250	-	364.9	234	https://v10-1.orthodb.org/?query=36193at72274	Signal peptidase I
36231at72274	Complete	1:4850250-4851230	4850250	4851230	+	456.0	275	https://v10-1.orthodb.org/?query=36231at72274	Peptidase S49
36334at72274	Complete	1:1830349-1831095	1831095	1830349	-	305.2	204	https://v10-1.orthodb.org/?query=36334at72274	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
36354at72274	Complete	1:1626274-1627125	1627125	1626274	-	328.2	226	https://v10-1.orthodb.org/?query=36354at72274	Dihydropteroate synthase
36598at72274	Complete	1:4841243-4842241	4841243	4842241	+	283.4	211	https://v10-1.orthodb.org/?query=36598at72274	Tetraacyldisaccharide 4'-kinase
36912at72274	Complete	1:224444-225247	224444	225247	+	243.8	190	https://v10-1.orthodb.org/?query=36912at72274	SAM-dependent methyltransferase
36951at72274	Complete	1:3059516-3060550	3059516	3060550	+	505.0	298	https://v10-1.orthodb.org/?query=36951at72274	Twitching motility protein PilT
37184at72274	Complete	1:4861279-4862055	4861279	4862055	+	326.4	213	https://v10-1.orthodb.org/?query=37184at72274	TatD family
37220at72274	Complete	1:4350783-4351559	4350783	4351559	+	365.3	211	https://v10-1.orthodb.org/?query=37220at72274	ferredoxin--NADP(+) reductase
37262at72274	Complete	1:2338953-2339642	2338953	2339642	+	360.8	195	https://v10-1.orthodb.org/?query=37262at72274	Signal transduction response regulator, phosphate regulon transcriptional regulatory protein PhoB
37505at72274	Complete	1:535075-535905	535905	535075	-	343.5	232	https://v10-1.orthodb.org/?query=37505at72274	NTP pyrophosphohydrolase MazG
37622at72274	Complete	1:4077691-4078431	4077691	4078431	+	468.3	220	https://v10-1.orthodb.org/?query=37622at72274	Ribosomal protein S2
37822at72274	Complete	1:1184740-1185732	1185732	1184740	-	393.6	256	https://v10-1.orthodb.org/?query=37822at72274	rod shape-determining protein MreC
37956at72274	Complete	1:4098611-4099939	4098611	4099939	+	397.7	334	https://v10-1.orthodb.org/?query=37956at72274	tRNA(Ile)-lysidine synthase
38061at72274	Complete	1:2315551-2316270	2316270	2315551	-	381.7	207	https://v10-1.orthodb.org/?query=38061at72274	Ribonuclease PH
38150at72274	Complete	1:1115209-1116072	1116072	1115209	-	290.1	198	https://v10-1.orthodb.org/?query=38150at72274	Cell division protein FtsQ
38152at72274	Complete	1:1636439-1637245	1637245	1636439	-	363.0	224	https://v10-1.orthodb.org/?query=38152at72274	4-hydroxy-tetrahydrodipicolinate reductase
38177at72274	Complete	1:3843715-3844530	3844530	3843715	-	393.5	235	https://v10-1.orthodb.org/?query=38177at72274	inositol monophosphatase
38372at72274	Complete	1:1488018-1489040	1489040	1488018	-	359.2	253	https://v10-1.orthodb.org/?query=38372at72274	Ferrochelatase
38602at72274	Complete	1:1165316-1166041	1165316	1166041	+	428.7	225	https://v10-1.orthodb.org/?query=38602at72274	ABC transporter ATP-binding protein
38752at72274	Complete	1:4854816-4855559	4854816	4855559	+	343.7	211	https://v10-1.orthodb.org/?query=38752at72274	Short-chain dehydrogenase/reductase, conserved site
38791at72274	Complete	2:55727-56404	56404	55727	-	345.4	177	https://v10-1.orthodb.org/?query=38791at72274	NADH-quinone oxidoreductase subunit B
38814at72274	Complete	3:643784-644506	643784	644506	+	209.5	171	https://v10-1.orthodb.org/?query=38814at72274	UDP-2,3-diacylglucosamine diphosphatase
38872at72274	Complete	1:759607-760353	760353	759607	-	308.9	202	https://v10-1.orthodb.org/?query=38872at72274	Pyridoxine 5'-phosphate synthase
38984at72274	Complete	1:4078562-4079431	4078562	4079431	+	315.9	232	https://v10-1.orthodb.org/?query=38984at72274	Elongation factor Ts
39005at72274	Complete	1:4080943-4081698	4080943	4081698	+	331.2	201	https://v10-1.orthodb.org/?query=39005at72274	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
39435at72274	Complete	1:393155-394033	394033	393155	-	463.2	263	https://v10-1.orthodb.org/?query=39435at72274	4-hydroxy-tetrahydrodipicolinate synthase
39735at72274	Complete	1:1465009-1465830	1465830	1465009	-	290.4	196	https://v10-1.orthodb.org/?query=39735at72274	Peptidase M48
39772at72274	Complete	1:4079630-4080367	4079630	4080367	+	395.1	212	https://v10-1.orthodb.org/?query=39772at72274	Uridylate kinase
39803at72274	Complete	1:4843689-4844708	4843689	4844708	+	318.8	264	https://v10-1.orthodb.org/?query=39803at72274	UDP-N-acetylenolpyruvoylglucosamine reductase
40014at72274	Complete	1:3363167-3363853	3363167	3363853	+	391.0	197	https://v10-1.orthodb.org/?query=40014at72274	K Homology domain
40037at72274	Complete	1:1352507-1353235	1353235	1352507	-	196.9	159	https://v10-1.orthodb.org/?query=40037at72274	Multi-copper polyphenol oxidoreductase
40069at72274	Complete	1:3922860-3923618	3922860	3923618	+	338.9	204	https://v10-1.orthodb.org/?query=40069at72274	tRNA (guanine-N1-)-methyltransferase, bacteria
40168at72274	Complete	1:500985-501659	501659	500985	-	312.5	198	https://v10-1.orthodb.org/?query=40168at72274	7-cyano-7-deazaguanine synthase
40319at72274	Complete	1:525323-526027	526027	525323	-	268.1	208	https://v10-1.orthodb.org/?query=40319at72274	DnaA regulatory inactivator Hda
40349at72274	Complete	1:2158607-2159500	2159500	2158607	-	362.4	247	https://v10-1.orthodb.org/?query=40349at72274	Heat shock protein Hsp33
40542at72274	Complete	1:1602816-1603616	1602816	1603616	+	348.5	221	https://v10-1.orthodb.org/?query=40542at72274	3-methyl-2-oxobutanoate hydroxymethyltransferase
40643at72274	Complete	1:3088978-3089700	3089700	3088978	-	289.4	195	https://v10-1.orthodb.org/?query=40643at72274	16S rRNA (uracil(1498)-N(3))-methyltransferase
40885at72274	Complete	1:2081928-2082665	2082665	2081928	-	351.0	208	https://v10-1.orthodb.org/?query=40885at72274	1-(5-phosphoribosyl)-5-
40937at72274	Complete	1:2577996-2578640	2578640	2577996	-	224.3	166	https://v10-1.orthodb.org/?query=40937at72274	rRNA small subunit methyltransferase G
41068at72274	Complete	1:2503683-2504606	2504606	2503683	-	237.5	204	https://v10-1.orthodb.org/?query=41068at72274	zinc ABC transporter substrate-binding protein
41090at72274	Complete	1:762018-762707	762707	762018	-	309.6	186	https://v10-1.orthodb.org/?query=41090at72274	Ribonuclease III
41106at72274	Complete	1:1152357-1153115	1153115	1152357	-	311.1	193	https://v10-1.orthodb.org/?query=41106at72274	GTP cyclohydrolase 1 type 2/Nif3
41129at72274	Complete	1:2235013-2235759	2235759	2235013	-	265.1	200	https://v10-1.orthodb.org/?query=41129at72274	DNA-binding response regulator
41159at72274	Complete	1:2000427-2001134	2000427	2001134	+	207.6	157	https://v10-1.orthodb.org/?query=41159at72274	16S rRNA (uracil(1498)-N(3))-methyltransferase
41161at72274	Complete	1:3844682-3845455	3844682	3845455	+	325.7	213	https://v10-1.orthodb.org/?query=41161at72274	tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmJ
41399at72274	Complete	1:4597932-4598822	4597932	4598822	+	276.3	192	https://v10-1.orthodb.org/?query=41399at72274	Segregation and condensation protein A
41485at72274	Complete	1:782735-783430	783430	782735	-	321.9	200	https://v10-1.orthodb.org/?query=41485at72274	Uracil-DNA glycosylase
41680at72274	Complete	1:5020294-5021073	5020294	5021073	+	413.6	216	https://v10-1.orthodb.org/?query=41680at72274	ABC-2 transporter
41712at72274	Complete	1:4676610-4677248	4676610	4677248	+	347.5	178	https://v10-1.orthodb.org/?query=41712at72274	3-isopropylmalate dehydratase small subunit
41734at72274	Complete	3:492326-492910	492910	492326	-	295.9	165	https://v10-1.orthodb.org/?query=41734at72274	Fe/S biogenesis protein NfuA
41857at72274	Complete	1:799451-800143	799451	800143	+	189.4	178	https://v10-1.orthodb.org/?query=41857at72274	Pseudouridine synthase
41972at72274	Complete	1:2165134-2165877	2165877	2165134	-	418.9	218	https://v10-1.orthodb.org/?query=41972at72274	Signal transduction response regulator, C-terminal effector
42252at72274	Complete	1:4224159-4224833	4224833	4224159	-	299.8	173	https://v10-1.orthodb.org/?query=42252at72274	Ribonuclease T
42437at72274	Complete	1:4625029-4625769	4625769	4625029	-	318.7	204	https://v10-1.orthodb.org/?query=42437at72274	Short-chain dehydrogenase/reductase, conserved site
42441at72274	Complete	1:4242710-4243348	4243348	4242710	-	376.2	185	https://v10-1.orthodb.org/?query=42441at72274	Endonuclease III
42468at72274	Complete	1:227983-228693	228693	227983	-	363.7	205	https://v10-1.orthodb.org/?query=42468at72274	Signal transduction response regulator, C-terminal effector
42886at72274	Complete	1:4625834-4626505	4626505	4625834	-	284.2	198	https://v10-1.orthodb.org/?query=42886at72274	Phosphoglycolate phosphatase
42895at72274	Complete	1:529202-529918	529202	529918	+	166.1	164	https://v10-1.orthodb.org/?query=42895at72274	Dehydrogenase
43003at72274	Complete	3:551671-552447	551671	552447	+	251.1	193	https://v10-1.orthodb.org/?query=43003at72274	Hydroxyacylglutathione hydrolase
43014at72274	Complete	1:2074807-2076117	2074807	2076117	+	408.6	293	https://v10-1.orthodb.org/?query=43014at72274	Peptidase S41
43102at72274	Complete	1:2082978-2083616	2083616	2082978	-	250.9	161	https://v10-1.orthodb.org/?query=43102at72274	Imidazole glycerol phosphate synthase subunit HisH
43118at72274	Complete	1:4853853-4854791	4853853	4854791	+	355.3	239	https://v10-1.orthodb.org/?query=43118at72274	Malonyl CoA-acyl carrier protein transacylase
43211at72274	Complete	1:510235-510981	510981	510235	-	388.2	224	https://v10-1.orthodb.org/?query=43211at72274	Transcriptional regulator TACO1-like
43214at72274	Complete	1:1478309-1478947	1478309	1478947	+	336.5	188	https://v10-1.orthodb.org/?query=43214at72274	Uracil phosphoribosyltransferase
43254at72274	Complete	1:2648816-2649640	2648816	2649640	+	208.6	190	https://v10-1.orthodb.org/?query=43254at72274	shikimate dehydrogenase
43359at72274	Complete	1:2936515-2937384	2937384	2936515	-	441.5	237	https://v10-1.orthodb.org/?query=43359at72274	Sulphate ABC transporter permease protein 2
43409at72274	Complete	1:3274856-3275707	3275707	3274856	-	362.7	234	https://v10-1.orthodb.org/?query=43409at72274	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
43579at72274	Complete	1:1168626-1169486	1168626	1169486	+	350.3	235	https://v10-1.orthodb.org/?query=43579at72274	RapZ-like family
43822at72274	Complete	1:2587795-2588898	2587795	2588898	+	394.5	283	https://v10-1.orthodb.org/?query=43822at72274	Beta sliding clamp
43883at72274	Complete	1:1629253-1629876	1629876	1629253	-	318.0	175	https://v10-1.orthodb.org/?query=43883at72274	Ribosomal RNA large subunit methyltransferase E
43900at72274	Complete	1:1134969-1135586	1135586	1134969	-	254.7	171	https://v10-1.orthodb.org/?query=43900at72274	Glutathione S-transferase, C-terminal
43937at72274	Complete	1:501675-502322	502322	501675	-	292.1	181	https://v10-1.orthodb.org/?query=43937at72274	7-carboxy-7-deazaguanine synthase
44104at72274	Complete	1:1156950-1157585	1157585	1156950	-	345.6	190	https://v10-1.orthodb.org/?query=44104at72274	ATP phosphoribosyltransferase
44228at72274	Complete	1:3371328-3371948	3371328	3371948	+	335.9	184	https://v10-1.orthodb.org/?query=44228at72274	RNA-binding S4 domain
44408at72274	Complete	1:3588807-3589466	3588807	3589466	+	261.0	177	https://v10-1.orthodb.org/?query=44408at72274	Riboflavin synthase subunit alpha
44537at72274	Complete	1:3360137-3360772	3360137	3360772	+	381.6	193	https://v10-1.orthodb.org/?query=44537at72274	Ribosomal protein L3
44547at72274	Complete	1:1052938-1053714	1052938	1053714	+	290.0	212	https://v10-1.orthodb.org/?query=44547at72274	Glycerol acyltransferase
44566at72274	Complete	1:524106-524702	524106	524702	+	273.2	152	https://v10-1.orthodb.org/?query=44566at72274	Flavoprotein WrbA-like
44579at72274	Complete	1:2576307-2577179	2577179	2576307	-	329.3	225	https://v10-1.orthodb.org/?query=44579at72274	Chromosome partitioning protein ParB
44589at72274	Complete	3:476666-477352	476666	477352	+	243.6	182	https://v10-1.orthodb.org/?query=44589at72274	Molybdenum ABC transporter permease
44729at72274	Complete	1:3594688-3595305	3594688	3595305	+	303.7	179	https://v10-1.orthodb.org/?query=44729at72274	GTP cyclohydrolase II
44867at72274	Complete	1:2083616-2084209	2084209	2083616	-	318.8	161	https://v10-1.orthodb.org/?query=44867at72274	Imidazoleglycerol-phosphate dehydratase
45084at72274	Complete	1:3267480-3268712	3268712	3267480	-	500.1	338	https://v10-1.orthodb.org/?query=45084at72274	Multifunctional CCA protein
45113at72274	Complete	1:1246482-1247354	1246482	1247354	+	339.4	225	https://v10-1.orthodb.org/?query=45113at72274	Peptidase A24A, N-terminal
45161at72274	Complete	1:2313573-2314214	2314214	2313573	-	272.7	173	https://v10-1.orthodb.org/?query=45161at72274	Orotate phosphoribosyltransferase
45232at72274	Complete	2:115679-116239	115679	116239	+	270.7	159	https://v10-1.orthodb.org/?query=45232at72274	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
45381at72274	Complete	1:2344561-2345289	2345289	2344561	-	313.3	195	https://v10-1.orthodb.org/?query=45381at72274	Phosphate transport system protein PhoU
45474at72274	Complete	1:3052949-3053569	3053569	3052949	-	310.3	174	https://v10-1.orthodb.org/?query=45474at72274	Methionine biosynthesis protein MetW
45659at72274	Complete	1:4262475-4263041	4262475	4263041	+	342.7	165	https://v10-1.orthodb.org/?query=45659at72274	dCTP deaminase
45682at72274	Complete	1:1146798-1147427	1147427	1146798	-	189.0	156	https://v10-1.orthodb.org/?query=45682at72274	Alpha/beta hydrolase
45692at72274	Complete	1:1497116-1497946	1497946	1497116	-	235.6	179	https://v10-1.orthodb.org/?query=45692at72274	Release factor glutamine methyltransferase
45745at72274	Complete	2:113174-113818	113174	113818	+	312.4	187	https://v10-1.orthodb.org/?query=45745at72274	Signal transduction response regulator, C-terminal effector
45787at72274	Complete	1:3591679-3592647	3591679	3592647	+	272.3	225	https://v10-1.orthodb.org/?query=45787at72274	PurM-like, N-terminal domain
45892at72274	Complete	1:760346-761047	761047	760346	-	232.1	189	https://v10-1.orthodb.org/?query=45892at72274	DNA repair protein RecO
45939at72274	Complete	1:4626511-4627209	4627209	4626511	-	439.9	224	https://v10-1.orthodb.org/?query=45939at72274	Ubiquinone biosynthesis O-methyltransferase
46231at72274	Complete	1:528541-529209	528541	529209	+	265.5	168	https://v10-1.orthodb.org/?query=46231at72274	Phosphoribosylglycinamide formyltransferase
46335at72274	Complete	1:1848678-1849220	1849220	1848678	-	296.0	159	https://v10-1.orthodb.org/?query=46335at72274	Oligoribonuclease
46337at72274	Complete	1:3051808-3052401	3052401	3051808	-	263.1	167	https://v10-1.orthodb.org/?query=46337at72274	non-canonical purine NTP pyrophosphatase
46364at72274	Complete	1:4849565-4850257	4849565	4850257	+	200.2	149	https://v10-1.orthodb.org/?query=46364at72274	HAD superfamily
46440at72274	Complete	3:921828-922424	922424	921828	-	270.6	165	https://v10-1.orthodb.org/?query=46440at72274	Recombination protein RecR
46446at72274	Complete	1:1203933-1204643	1203933	1204643	+	272.3	189	https://v10-1.orthodb.org/?query=46446at72274	Protein of unknown function DUF541
46493at72274	Complete	1:4684481-4685338	4684481	4685338	+	354.3	226	https://v10-1.orthodb.org/?query=46493at72274	tRNA pseudouridine synthase A
46542at72274	Complete	1:3627519-3628160	3628160	3627519	-	249.4	196	https://v10-1.orthodb.org/?query=46542at72274	Nucleoside-diphosphate sugar epimerase
46636at72274	Complete	2:47619-48167	48167	47619	-	307.4	151	https://v10-1.orthodb.org/?query=46636at72274	4Fe-4S ferredoxin, iron-sulphur binding, conserved site
46726at72274	Complete	1:2505179-2505988	2505179	2505988	+	264.6	182	https://v10-1.orthodb.org/?query=46726at72274	Zinc import ATP-binding protein ZnuC
46983at72274	Complete	1:3069721-3070290	3070290	3069721	-	162.3	139	https://v10-1.orthodb.org/?query=46983at72274	Protein of unknown function UPF0301
47074at72274	Complete	1:3912416-3912970	3912970	3912416	-	212.6	140	https://v10-1.orthodb.org/?query=47074at72274	NUDIX hydrolase domain
47146at72274	Complete	1:1133915-1134493	1133915	1134493	+	160.1	129	https://v10-1.orthodb.org/?query=47146at72274	BON domain
47147at72274	Complete	1:2493110-2493745	2493745	2493110	-	223.6	152	https://v10-1.orthodb.org/?query=47147at72274	Thiol
47190at72274	Complete	1:773088-774032	773088	774032	+	295.4	260	https://v10-1.orthodb.org/?query=47190at72274	tRNA-modifying protein YgfZ
47243at72274	Complete	1:1247351-1247962	1247351	1247962	+	255.9	178	https://v10-1.orthodb.org/?query=47243at72274	Dephospho-CoA kinase
47244at72274	Complete	1:3181929-3182615	3181929	3182615	+	143.2	132	https://v10-1.orthodb.org/?query=47244at72274	dethiobiotin synthase
47302at72274	Complete	1:2993524-2994195	2994195	2993524	-	343.8	197	https://v10-1.orthodb.org/?query=47302at72274	Ribose-5-phosphate isomerase A
47360at72274	Complete	1:3294992-3295666	3294992	3295666	+	415.6	208	https://v10-1.orthodb.org/?query=47360at72274	Ribulose-phosphate 3-epimerase
47481at72274	Complete	1:4685428-4686063	4685428	4686063	+	211.0	154	https://v10-1.orthodb.org/?query=47481at72274	N-(5'-phosphoribosyl)anthranilate isomerase
47581at72274	Complete	1:2495041-2495688	2495041	2495688	+	285.1	170	https://v10-1.orthodb.org/?query=47581at72274	GTP binding domain
47659at72274	Complete	1:3992179-3992859	3992179	3992859	+	203.1	141	https://v10-1.orthodb.org/?query=47659at72274	tRNA (Adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB
47736at72274	Complete	1:3338982-3339920	3338982	3339920	+	273.4	222	https://v10-1.orthodb.org/?query=47736at72274	Biotin--acetyl-CoA-carboxylase ligase
47841at72274	Complete	1:3283243-3283917	3283243	3283917	+	230.0	174	https://v10-1.orthodb.org/?query=47841at72274	Mannose-1-phosphate guanylyltransferase
47876at72274	Complete	1:3320098-3320745	3320745	3320098	-	333.4	191	https://v10-1.orthodb.org/?query=47876at72274	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase
47957at72274	Complete	1:3339917-3340663	3339917	3340663	+	209.1	174	https://v10-1.orthodb.org/?query=47957at72274	Type III pantothenate kinase
48247at72274	Complete	1:4832143-4832865	4832865	4832143	-	174.3	173	https://v10-1.orthodb.org/?query=48247at72274	Glycerophosphodiester phosphodiesterase
48266at72274	Complete	2:77705-78412	78412	77705	-	277.6	188	https://v10-1.orthodb.org/?query=48266at72274	N-end rule aminoacyl transferase
48377at72274	Complete	1:1587445-1588338	1587445	1588338	+	376.5	239	https://v10-1.orthodb.org/?query=48377at72274	Metallopeptidase
48493at72274	Complete	1:1067093-1067674	1067093	1067674	+	308.4	165	https://v10-1.orthodb.org/?query=48493at72274	Superoxide dismutase
48558at72274	Complete	1:3922317-3922853	3922317	3922853	+	206.5	150	https://v10-1.orthodb.org/?query=48558at72274	Ribosome maturation factor RimM
48572at72274	Complete	1:3073457-3073993	3073457	3073993	+	169.5	131	https://v10-1.orthodb.org/?query=48572at72274	CheW-like domain
48596at72274	Complete	1:3343690-3344169	3343690	3344169	+	254.0	142	https://v10-1.orthodb.org/?query=48596at72274	Transcription termination/antitermination protein NusG
48647at72274	Complete	1:1130133-1130981	1130981	1130133	-	402.9	246	https://v10-1.orthodb.org/?query=48647at72274	Tetrapyrrole methylase
48830at72274	Complete	1:3667137-3667952	3667952	3667137	-	309.5	214	https://v10-1.orthodb.org/?query=48830at72274	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
48900at72274	Complete	1:3360786-3361388	3360786	3361388	+	334.3	175	https://v10-1.orthodb.org/?query=48900at72274	50S ribosomal protein L4
48988at72274	Complete	1:4950749-4951447	4950749	4951447	+	360.8	205	https://v10-1.orthodb.org/?query=48988at72274	Orotidine 5'-phosphate decarboxylase
48994at72274	Complete	3:569053-569694	569694	569053	-	320.8	170	https://v10-1.orthodb.org/?query=48994at72274	ATP-dependent Clp protease proteolytic subunit
49148at72274	Complete	1:1995857-1996483	1995857	1996483	+	139.1	145	https://v10-1.orthodb.org/?query=49148at72274	SCP2 sterol-binding domain
49165at72274	Complete	1:3646443-3647096	3646443	3647096	+	238.4	138	https://v10-1.orthodb.org/?query=49165at72274	Octanoyltransferase
49421at72274	Complete	1:4211045-4211824	4211824	4211045	-	322.7	204	https://v10-1.orthodb.org/?query=49421at72274	Peroxide stress protein YaaA
