locus_tag	ftype	length_bp	gene	EC_number	COG	product
INJOPEMP_03402	CDS	765	hisP_2		COG4598	Histidine transport ATP-binding protein HisP
INJOPEMP_03403	CDS	1113				hypothetical protein
INJOPEMP_03404	CDS	699	occM_1			Octopine transport system permease protein OccM
INJOPEMP_03405	CDS	690	hisQ_2		COG4215	Histidine transport system permease protein HisQ
INJOPEMP_03406	CDS	780	argT_1		COG0834	Lysine/arginine/ornithine-binding periplasmic protein
INJOPEMP_03407	CDS	1956	acs_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
INJOPEMP_03408	CDS	1284	dctM_1		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
INJOPEMP_03409	CDS	639	dctQ_1		COG3090	C4-dicarboxylate TRAP transporter small permease protein DctQ
INJOPEMP_03410	CDS	996	dctP_1		COG1638	C4-dicarboxylate-binding periplasmic protein DctP
INJOPEMP_03411	CDS	828	citE	4.1.-.-	COG2301	Citrate lyase subunit beta-like protein
INJOPEMP_03412	CDS	1203	uctC	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
INJOPEMP_03413	CDS	1353				hypothetical protein
INJOPEMP_03414	CDS	381			COG0346	Virulence protein
INJOPEMP_03415	CDS	1161		1.3.8.10	COG1960	Cyclohex-1-ene-1-carbonyl-CoA dehydrogenase
INJOPEMP_03416	CDS	828	meh	4.2.1.153	COG3777	Mesaconyl-C(4)-CoA hydratase
INJOPEMP_03417	CDS	897	gltC_3			HTH-type transcriptional regulator GltC
INJOPEMP_03418	CDS	945	dmlR_17			HTH-type transcriptional regulator DmlR
INJOPEMP_03419	CDS	2196	aaeB_5			p-hydroxybenzoic acid efflux pump subunit AaeB
INJOPEMP_03420	CDS	267				hypothetical protein
INJOPEMP_03421	CDS	1560	tyrR_2			Transcriptional regulatory protein TyrR
INJOPEMP_03422	CDS	789	phhA	1.14.16.1	COG3186	Phenylalanine-4-hydroxylase
INJOPEMP_03423	CDS	357		4.2.1.96		Putative pterin-4-alpha-carbinolamine dehydratase
INJOPEMP_03424	CDS	1200	aspC_1	2.6.1.1	COG1448	Aspartate aminotransferase
INJOPEMP_03425	CDS	933	pbpG	3.4.21.-	COG1686	D-alanyl-D-alanine endopeptidase
INJOPEMP_03426	CDS	414	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
INJOPEMP_03427	CDS	384	mliC			Membrane-bound lysozyme inhibitor of C-type lysozyme
INJOPEMP_03428	CDS	1419	aroP_2		COG1113	Aromatic amino acid transport protein AroP
INJOPEMP_03429	CDS	1074	hpd	1.13.11.27		4-hydroxyphenylpyruvate dioxygenase
INJOPEMP_03430	CDS	789	nimR_6			HTH-type transcriptional regulator NimR
INJOPEMP_03431	CDS	174				hypothetical protein
INJOPEMP_03432	CDS	960	mas	2.3.1.111		Mycocerosic acid synthase
INJOPEMP_03433	CDS	783				hypothetical protein
INJOPEMP_03434	CDS	2457				hypothetical protein
INJOPEMP_03435	CDS	1791	bmrA	3.6.3.-	COG1132	Multidrug resistance ABC transporter ATP-binding/permease protein BmrA
INJOPEMP_03436	CDS	639				hypothetical protein
INJOPEMP_03437	CDS	939				hypothetical protein
INJOPEMP_03438	CDS	306	bolA		COG0271	DNA-binding transcriptional regulator BolA
INJOPEMP_03439	CDS	504				hypothetical protein
INJOPEMP_03440	CDS	1020				hypothetical protein
INJOPEMP_03441	CDS	1395	fumC_1	4.2.1.2	COG0114	Fumarate hydratase class II
INJOPEMP_03442	CDS	624				hypothetical protein
INJOPEMP_03443	CDS	1170	cbpD		COG3397	Chitin-binding protein CbpD
INJOPEMP_03444	CDS	963	tdcB	4.3.1.19		L-threonine dehydratase catabolic TdcB
INJOPEMP_03445	CDS	420				hypothetical protein
INJOPEMP_03446	CDS	951		4.3.1.9	COG0492	Glucosaminate ammonia-lyase
INJOPEMP_03447	CDS	600	ahpC_2	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
INJOPEMP_03448	CDS	1986				hypothetical protein
INJOPEMP_03449	CDS	741	cysZ		COG2981	Sulfate transporter CysZ
INJOPEMP_03450	CDS	2013		3.5.1.23		Neutral ceramidase
INJOPEMP_03451	CDS	2193	plcN_2	3.1.4.3	COG3511	Non-hemolytic phospholipase C
INJOPEMP_03452	CDS	624				hypothetical protein
INJOPEMP_03453	CDS	1221	mgtA_2	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
INJOPEMP_03454	CDS	960				hypothetical protein
INJOPEMP_03455	CDS	1113		1.-.-.-		NADH oxidase
INJOPEMP_03456	CDS	591	nemR_2			HTH-type transcriptional repressor NemR
INJOPEMP_03457	CDS	483	btuE_2	1.11.1.15	COG0386	Thioredoxin/glutathione peroxidase BtuE
INJOPEMP_03458	CDS	486	slyD	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
INJOPEMP_03459	CDS	1185	ackA	2.7.2.1	COG0282	Acetate kinase
INJOPEMP_03460	CDS	2115	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
INJOPEMP_03461	CDS	915	yihG_1	2.3.-.-	COG0204	putative acyltransferase YihG
INJOPEMP_03462	CDS	714	yiaD_2		COG2885	putative lipoprotein YiaD
INJOPEMP_03463	CDS	645	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
INJOPEMP_03464	CDS	348				hypothetical protein
INJOPEMP_03465	CDS	264				IS3 family transposase ISPa32
INJOPEMP_03466	CDS	843				IS3 family transposase ISPa32
INJOPEMP_03467	CDS	738				hypothetical protein
INJOPEMP_03468	CDS	1020				putative HTH-type transcriptional regulator
INJOPEMP_03469	CDS	834				hypothetical protein
INJOPEMP_03470	CDS	942	bphD	3.7.1.8		2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate hydrolase
INJOPEMP_03471	CDS	684				hypothetical protein
INJOPEMP_03472	CDS	879				hypothetical protein
INJOPEMP_03473	tmRNA	353	ssrA			transfer-messenger RNA, SsrA
INJOPEMP_03474	CDS	249				hypothetical protein
INJOPEMP_03475	CDS	639				hypothetical protein
INJOPEMP_03476	CDS	309				IS3 family transposase IS222
INJOPEMP_03477	CDS	822				IS3 family transposase IS222
INJOPEMP_03478	CDS	996				hypothetical protein
INJOPEMP_03479	CDS	867	hisK	3.1.3.15	COG1387	Histidinol-phosphatase
INJOPEMP_03480	CDS	1029				hypothetical protein
INJOPEMP_03481	CDS	954				hypothetical protein
INJOPEMP_03482	CDS	771				hypothetical protein
INJOPEMP_03483	CDS	99				hypothetical protein
INJOPEMP_03484	CDS	144				hypothetical protein
INJOPEMP_03485	CDS	810				hypothetical protein
INJOPEMP_03486	CDS	630				hypothetical protein
INJOPEMP_03487	CDS	1041				hypothetical protein
INJOPEMP_03488	CDS	3075				hypothetical protein
INJOPEMP_03489	CDS	2352				hypothetical protein
INJOPEMP_03490	CDS	1182				hypothetical protein
INJOPEMP_03491	CDS	3306	smc_3			Chromosome partition protein Smc
INJOPEMP_03492	CDS	750				hypothetical protein
INJOPEMP_03493	CDS	1353				hypothetical protein
INJOPEMP_03494	CDS	639				hypothetical protein
INJOPEMP_03495	CDS	207				hypothetical protein
INJOPEMP_03496	CDS	519				hypothetical protein
INJOPEMP_03497	CDS	702				hypothetical protein
INJOPEMP_03498	CDS	1089				hypothetical protein
INJOPEMP_03499	CDS	324				hypothetical protein
INJOPEMP_03500	CDS	396	higB2		COG4683	Putative toxin HigB2
INJOPEMP_03501	CDS	273				hypothetical protein
INJOPEMP_03502	CDS	426				hypothetical protein
INJOPEMP_03503	CDS	885	yofA_3		COG0583	HTH-type transcriptional regulator YofA
INJOPEMP_03504	CDS	954	yjiE_1			HTH-type transcriptional regulator YjiE
INJOPEMP_03505	CDS	435				hypothetical protein
INJOPEMP_03506	CDS	1248	cefD_2	5.1.1.17	COG0520	Isopenicillin N epimerase
INJOPEMP_03507	CDS	1296				hypothetical protein
INJOPEMP_03508	CDS	1248	nanT_1			Sialic acid transporter NanT
INJOPEMP_03509	CDS	702	hdl IVa	3.8.1.2		(S)-2-haloacid dehalogenase 4A
INJOPEMP_03510	CDS	1317	mntH_1			Divalent metal cation transporter MntH
INJOPEMP_03511	CDS	474				hypothetical protein
INJOPEMP_03512	CDS	768	amiD_1	3.5.1.28	COG3023	N-acetylmuramoyl-L-alanine amidase AmiD
INJOPEMP_03513	CDS	396				hypothetical protein
INJOPEMP_03514	CDS	228				hypothetical protein
INJOPEMP_03515	CDS	822		1.-.-.-	COG0656	putative oxidoreductase/MSMEI_2347
INJOPEMP_03516	CDS	441			COG2764	putative protein
INJOPEMP_03517	CDS	324				hypothetical protein
INJOPEMP_03518	CDS	1521				hypothetical protein
INJOPEMP_03519	CDS	297				hypothetical protein
INJOPEMP_03520	CDS	2322				hypothetical protein
INJOPEMP_03521	CDS	612	COQ5	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
INJOPEMP_03522	CDS	723	gntR_2			putative D-xylose utilization operon transcriptional repressor
INJOPEMP_03523	CDS	897	prpB	4.1.3.30	COG2513	2-methylisocitrate lyase
INJOPEMP_03524	CDS	1128	prpC_2	2.3.3.5	COG0372	2-methylcitrate synthase
INJOPEMP_03525	CDS	2607	acnM	4.2.1.3	COG1048	Aconitate hydratase A
INJOPEMP_03526	CDS	1188	prpF	5.3.3.-	COG2828	2-methyl-aconitate isomerase
INJOPEMP_03527	CDS	1485	mmgE	4.2.1.-	COG2079	Citrate/2-methylcitrate dehydratase
INJOPEMP_03528	CDS	789	nimR_7			HTH-type transcriptional regulator NimR
INJOPEMP_03529	CDS	816				hypothetical protein
INJOPEMP_03530	CDS	1416	proY_1		COG1113	Proline-specific permease ProY
INJOPEMP_03531	CDS	204				hypothetical protein
INJOPEMP_03532	CDS	2994				hypothetical protein
INJOPEMP_03533	CDS	1164				hypothetical protein
INJOPEMP_03534	CDS	306	gdx_4			Guanidinium exporter
INJOPEMP_03535	CDS	639	azoR1_2	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase 1
INJOPEMP_03536	CDS	918	gcvA_3			Glycine cleavage system transcriptional activator
INJOPEMP_03537	CDS	1521	putP_1		COG0591	Sodium/proline symporter
INJOPEMP_03538	CDS	3183	putA		COG0506	Bifunctional protein PutA
INJOPEMP_03539	CDS	2064			COG1629	putative TonB-dependent receptor
INJOPEMP_03540	CDS	753	rhaS_10			HTH-type transcriptional activator RhaS
INJOPEMP_03541	CDS	2400	lon_2	3.4.21.53	COG0466	Lon protease
INJOPEMP_03542	CDS	405				hypothetical protein
INJOPEMP_03543	CDS	753				hypothetical protein
INJOPEMP_03544	CDS	573				hypothetical protein
INJOPEMP_03545	CDS	759	cmoA_2	2.1.3.-	COG0500	Carboxy-S-adenosyl-L-methionine synthase
INJOPEMP_03546	CDS	969	cmoB	2.5.1.-	COG0500	tRNA U34 carboxymethyltransferase
INJOPEMP_03547	CDS	747	pdxJ	2.6.99.2		Pyridoxine 5'-phosphate synthase
INJOPEMP_03548	CDS	702	recO		COG1381	DNA repair protein RecO
INJOPEMP_03549	CDS	918	era		COG1159	GTPase Era
INJOPEMP_03550	CDS	690	rnc	3.1.26.3	COG0571	Ribonuclease 3
INJOPEMP_03551	CDS	378				hypothetical protein
INJOPEMP_03552	CDS	855	lepB	3.4.21.89	COG0681	Signal peptidase I
INJOPEMP_03553	CDS	1800	lepA	3.6.5.-	COG0481	Elongation factor 4
INJOPEMP_03554	CDS	1425	degP	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
INJOPEMP_03555	CDS	456	rseC		COG3086	Protein RseC
INJOPEMP_03556	CDS	951	mucB		COG3026	Sigma factor AlgU regulatory protein MucB
INJOPEMP_03557	CDS	585	mucA		COG3073	Sigma factor AlgU negative regulatory protein
INJOPEMP_03558	CDS	582	algU_2		COG1595	RNA polymerase sigma-H factor
INJOPEMP_03559	CDS	1617	nadB	1.4.3.16	COG0029	L-aspartate oxidase
INJOPEMP_03560	CDS	453				hypothetical protein
INJOPEMP_03561	CDS	255	sdhE		COG2938	FAD assembly factor SdhE
INJOPEMP_03562	CDS	945	ygfZ		COG0354	tRNA-modifying protein YgfZ
INJOPEMP_03563	CDS	837				hypothetical protein
INJOPEMP_03564	CDS	1383	sasA_10	2.7.-.-		Adaptive-response sensory-kinase SasA
INJOPEMP_03565	CDS	672	tctD		COG0745	Transcriptional regulatory protein tctD
INJOPEMP_03566	CDS	1284	nicP_5			Porin-like protein NicP
INJOPEMP_03567	CDS	984				hypothetical protein
INJOPEMP_03568	CDS	471				hypothetical protein
INJOPEMP_03569	CDS	1518				hypothetical protein
INJOPEMP_03570	CDS	1038				hypothetical protein
INJOPEMP_03571	CDS	696	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
INJOPEMP_03572	CDS	822	vanW		COG2720	Vancomycin B-type resistance protein VanW
INJOPEMP_03573	CDS	882	btr		COG0614	HTH-type transcriptional activator Btr
INJOPEMP_03574	CDS	1509	mmsA_1	1.2.1.27	COG1012	Methylmalonate-semialdehyde dehydrogenase [acylating]
INJOPEMP_03575	CDS	1164	acrC_1	1.3.1.95		Acryloyl-CoA reductase (NADH)
INJOPEMP_03576	CDS	819	crt_4	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
INJOPEMP_03577	CDS	1104	menB_2	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
INJOPEMP_03578	CDS	897		1.1.1.387	COG2084	NAD-dependent L-serine dehydrogenase
INJOPEMP_03579	CDS	645				hypothetical protein
INJOPEMP_03580	CDS	642				hypothetical protein
INJOPEMP_03581	CDS	1977	yjcS	3.1.6.-	COG2015	Putative alkyl/aryl-sulfatase YjcS
INJOPEMP_03582	CDS	915	hdfR_6			HTH-type transcriptional regulator HdfR
INJOPEMP_03583	CDS	189				hypothetical protein
INJOPEMP_03584	CDS	246				hypothetical protein
INJOPEMP_03585	CDS	456				hypothetical protein
INJOPEMP_03586	CDS	174				hypothetical protein
INJOPEMP_03587	CDS	1077				hypothetical protein
INJOPEMP_03588	CDS	816				hypothetical protein
INJOPEMP_03589	CDS	213				hypothetical protein
INJOPEMP_03590	CDS	693	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
INJOPEMP_03591	CDS	1044				hypothetical protein
INJOPEMP_03592	CDS	738				hypothetical protein
INJOPEMP_03593	CDS	903	rhlA_2	2.3.1.-		3-(3-hydroxydecanoyloxy)decanoate synthase
INJOPEMP_03594	tRNA	74				tRNA-Gly(ccc)
INJOPEMP_03595	CDS	423				hypothetical protein
INJOPEMP_03596	CDS	294				hypothetical protein
INJOPEMP_03597	CDS	258				hypothetical protein
INJOPEMP_03598	CDS	507				hypothetical protein
INJOPEMP_03599	CDS	396	gloA_2	4.4.1.5	COG0346	Lactoylglutathione lyase
INJOPEMP_03600	CDS	297	lsrG_2	5.3.1.32		(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase
INJOPEMP_03601	CDS	855	gltR_2		COG0583	HTH-type transcriptional regulator GltR
INJOPEMP_03602	CDS	780	toxR			Exotoxin A regulatory protein
INJOPEMP_03603	CDS	639	cat	2.3.1.28	COG0110	Chloramphenicol acetyltransferase
INJOPEMP_03604	CDS	900	arnC_1	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
INJOPEMP_03605	CDS	1395	aam_1	3.5.1.13	COG0154	Acylamidase
INJOPEMP_03606	CDS	1317	proP_1			Proline/betaine transporter
INJOPEMP_03607	CDS	906				hypothetical protein
INJOPEMP_03608	CDS	666				hypothetical protein
INJOPEMP_03609	CDS	987				hypothetical protein
INJOPEMP_03610	CDS	426				hypothetical protein
INJOPEMP_03611	CDS	945	surA_1	5.2.1.8		Chaperone SurA
INJOPEMP_03612	CDS	480				hypothetical protein
INJOPEMP_03613	CDS	678				hypothetical protein
INJOPEMP_03614	CDS	1707				hypothetical protein
INJOPEMP_03615	CDS	747				hypothetical protein
INJOPEMP_03616	CDS	420	exbD_2		COG0848	Biopolymer transport protein ExbD
INJOPEMP_03617	CDS	1848	tolQ_3			Tol-Pal system protein TolQ
INJOPEMP_03618	CDS	1635				hypothetical protein
INJOPEMP_03619	CDS	600				hypothetical protein
INJOPEMP_03620	CDS	12534				hypothetical protein
INJOPEMP_03621	CDS	1179	phoA2	3.1.3.1		Alkaline phosphatase L
INJOPEMP_03622	CDS	1215	epsF_3		COG1459	Type II secretion system protein F
INJOPEMP_03623	CDS	1410	hxcR		COG2804	putative type II secretion system protein HxcR
INJOPEMP_03624	CDS	2412	gspD		COG1450	Putative secretin GspD
INJOPEMP_03625	CDS	594				hypothetical protein
INJOPEMP_03626	CDS	1212				hypothetical protein
INJOPEMP_03627	CDS	966	xcpX_2		COG3156	Type II secretion system protein K
INJOPEMP_03628	CDS	450	xcpT_3		COG2165	Type II secretion system protein G
INJOPEMP_03629	CDS	375				hypothetical protein
INJOPEMP_03630	CDS	432				hypothetical protein
INJOPEMP_03631	CDS	450				hypothetical protein
INJOPEMP_03632	CDS	642				hypothetical protein
INJOPEMP_03633	CDS	960				hypothetical protein
INJOPEMP_03634	CDS	546				hypothetical protein
INJOPEMP_03635	CDS	717				hypothetical protein
INJOPEMP_03636	CDS	321				hypothetical protein
INJOPEMP_03637	CDS	597	pigA	1.14.99.58	COG3230	Heme oxygenase PigA
INJOPEMP_03638	CDS	672	sulA_2			Cell division inhibitor SulA
INJOPEMP_03639	CDS	1416	imuB			Protein ImuB
INJOPEMP_03640	CDS	3075	dnaE2	2.7.7.7		Error-prone DNA polymerase
INJOPEMP_03641	rRNA	110				5S ribosomal RNA
INJOPEMP_03642	rRNA	2888				23S ribosomal RNA
INJOPEMP_03643	tRNA	76				tRNA-Ala(tgc)
INJOPEMP_03644	tRNA	77				tRNA-Ile(gat)
INJOPEMP_03645	rRNA	1531				16S ribosomal RNA
INJOPEMP_03646	CDS	1230	sbcD		COG0420	Nuclease SbcCD subunit D
INJOPEMP_03647	CDS	3636				hypothetical protein
INJOPEMP_03648	CDS	2166	recD	3.1.11.5	COG0507	RecBCD enzyme subunit RecD
INJOPEMP_03649	CDS	3738	recB_2	3.1.11.5	COG1074	RecBCD enzyme subunit RecB
INJOPEMP_03650	CDS	3516	recC	3.1.11.5	COG1330	RecBCD enzyme subunit RecC
INJOPEMP_03651	CDS	684				hypothetical protein
INJOPEMP_03652	CDS	891				hypothetical protein
INJOPEMP_03653	CDS	804	nimR_8			HTH-type transcriptional regulator NimR
INJOPEMP_03654	CDS	1206	srpC		COG2059	putative chromate transport protein
INJOPEMP_03655	CDS	1617				hypothetical protein
INJOPEMP_03656	CDS	252				hypothetical protein
INJOPEMP_03657	CDS	1470	pitA_1		COG0306	Low-affinity inorganic phosphate transporter 1
INJOPEMP_03658	CDS	2772	rcsC_10	2.7.13.3		Sensor histidine kinase RcsC
INJOPEMP_03659	CDS	465				hypothetical protein
INJOPEMP_03660	CDS	483				hypothetical protein
INJOPEMP_03661	CDS	828	rssB_4			Regulator of RpoS
INJOPEMP_03662	CDS	1674				hypothetical protein
INJOPEMP_03663	CDS	285				hypothetical protein
INJOPEMP_03664	CDS	738				hypothetical protein
INJOPEMP_03665	CDS	912				hypothetical protein
INJOPEMP_03666	CDS	885				hypothetical protein
INJOPEMP_03667	CDS	1266				hypothetical protein
INJOPEMP_03668	CDS	1185				hypothetical protein
INJOPEMP_03669	CDS	1251	sctC_3			Type 3 secretion system secretin
INJOPEMP_03670	CDS	912				hypothetical protein
INJOPEMP_03671	CDS	219				hypothetical protein
INJOPEMP_03672	CDS	1899	pctC		COG0840	Methyl-accepting chemotaxis protein PctC
INJOPEMP_03673	CDS	1491				hypothetical protein
INJOPEMP_03674	CDS	1890	pctA		COG0840	Methyl-accepting chemotaxis protein PctA
INJOPEMP_03675	CDS	1890	pctB		COG0840	Methyl-accepting chemotaxis protein PctB
INJOPEMP_03676	CDS	1116	pimC	2.4.1.-		GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol dimannoside mannosyltransferase
INJOPEMP_03677	CDS	762				hypothetical protein
INJOPEMP_03678	CDS	1002				hypothetical protein
INJOPEMP_03679	CDS	213				hypothetical protein
INJOPEMP_03680	CDS	852	purU_1	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
INJOPEMP_03681	CDS	375				hypothetical protein
INJOPEMP_03682	CDS	1443	sbcB_2	3.1.11.1	COG2925	Exodeoxyribonuclease I
INJOPEMP_03683	CDS	738				hypothetical protein
INJOPEMP_03684	CDS	750				hypothetical protein
INJOPEMP_03685	CDS	981				hypothetical protein
INJOPEMP_03686	CDS	1572				hypothetical protein
INJOPEMP_03687	CDS	1284				hypothetical protein
INJOPEMP_03688	CDS	1008				hypothetical protein
INJOPEMP_03689	CDS	1332				hypothetical protein
INJOPEMP_03690	CDS	360				hypothetical protein
INJOPEMP_03691	CDS	423				hypothetical protein
INJOPEMP_03692	CDS	378				hypothetical protein
INJOPEMP_03693	CDS	807				hypothetical protein
INJOPEMP_03694	CDS	915	uspE_2		COG0589	Universal stress protein E
INJOPEMP_03695	CDS	1452	pykA	2.7.1.40	COG0469	Pyruvate kinase II
INJOPEMP_03696	CDS	774	paaF_3	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
INJOPEMP_03697	CDS	927	ndoR	1.18.1.7		Naphthalene 1,2-dioxygenase system ferredoxin--NAD(P)(+), reductase component
INJOPEMP_03698	CDS	1128				hypothetical protein
INJOPEMP_03699	CDS	1524	fumA	4.2.1.2	COG1838	Fumarate hydratase class I, aerobic
INJOPEMP_03700	CDS	1320	mntH_2			Divalent metal cation transporter MntH
INJOPEMP_03701	CDS	309				hypothetical protein
INJOPEMP_03702	CDS	582	yhbO	3.1.2.-	COG0693	Protein/nucleic acid deglycase 2
INJOPEMP_03703	CDS	612				hypothetical protein
INJOPEMP_03704	CDS	1281				hypothetical protein
INJOPEMP_03705	CDS	1158	ywiE_1	2.7.8.-	COG1502	putative cardiolipin synthase YwiE
INJOPEMP_03706	CDS	573				hypothetical protein
INJOPEMP_03707	CDS	771				hypothetical protein
INJOPEMP_03708	CDS	1485	aam_2	3.5.1.13	COG0154	Acylamidase
INJOPEMP_03709	CDS	1320	proP_2			Proline/betaine transporter
INJOPEMP_03710	CDS	1221	hipO_2	3.5.1.32	COG1473	Hippurate hydrolase
INJOPEMP_03711	CDS	591				hypothetical protein
INJOPEMP_03712	CDS	336				hypothetical protein
INJOPEMP_03713	CDS	1116				hypothetical protein
INJOPEMP_03714	CDS	786				hypothetical protein
INJOPEMP_03715	CDS	897				hypothetical protein
INJOPEMP_03716	CDS	756				hypothetical protein
INJOPEMP_03717	CDS	777				hypothetical protein
INJOPEMP_03718	CDS	861				hypothetical protein
INJOPEMP_03719	CDS	573	acpH	3.1.4.14	COG3124	Acyl carrier protein phosphodiesterase
INJOPEMP_03720	CDS	303				hypothetical protein
INJOPEMP_03721	CDS	1167	ydhP_2		COG2814	Inner membrane transport protein YdhP
INJOPEMP_03722	CDS	1053	nemA_3	1.3.1.-	COG1902	N-ethylmaleimide reductase
INJOPEMP_03723	CDS	243	feoC			putative [Fe-S]-dependent transcriptional repressor
INJOPEMP_03724	CDS	2301	feoB		COG0370	Fe(2+) transporter FeoB
INJOPEMP_03725	CDS	228	feoA		COG1918	Fe(2+) transport protein A
INJOPEMP_03726	CDS	837				hypothetical protein
INJOPEMP_03727	CDS	264				hypothetical protein
INJOPEMP_03728	CDS	990	oleD	1.1.1.412	COG0451	2-alkyl-3-oxoalkanoate reductase
INJOPEMP_03729	CDS	1059				hypothetical protein
INJOPEMP_03730	CDS	897	argP_4		COG0583	HTH-type transcriptional regulator ArgP
INJOPEMP_03731	CDS	402				hypothetical protein
INJOPEMP_03732	CDS	603	argO		COG1279	Arginine exporter protein ArgO
INJOPEMP_03733	CDS	582	sodB_1	1.15.1.1	COG0605	Superoxide dismutase [Fe]
INJOPEMP_03734	CDS	1443				hypothetical protein
INJOPEMP_03735	CDS	591			COG2200	putative signaling protein
INJOPEMP_03736	CDS	903				hypothetical protein
INJOPEMP_03737	CDS	573	lemA_1		COG1704	Protein LemA
INJOPEMP_03738	CDS	1341				hypothetical protein
INJOPEMP_03739	CDS	1422				hypothetical protein
INJOPEMP_03740	CDS	1065				hypothetical protein
INJOPEMP_03741	CDS	1095				hypothetical protein
INJOPEMP_03742	CDS	1131	mexA_1			Multidrug resistance protein MexA
INJOPEMP_03743	CDS	3057	acrB_2		COG0841	Multidrug efflux pump subunit AcrB
INJOPEMP_03744	CDS	1197	pncB2_1	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase 2
INJOPEMP_03745	CDS	243				hypothetical protein
INJOPEMP_03746	CDS	705	inaA_1			Protein InaA
INJOPEMP_03747	CDS	684				hypothetical protein
INJOPEMP_03748	CDS	1281	sasA_11	2.7.-.-		Adaptive-response sensory-kinase SasA
INJOPEMP_03749	CDS	684	czcR_3			Transcriptional activator protein CzcR
INJOPEMP_03750	CDS	795				hypothetical protein
INJOPEMP_03751	CDS	330				hypothetical protein
INJOPEMP_03752	CDS	384	crcB		COG0239	Putative fluoride ion transporter CrcB
INJOPEMP_03753	CDS	687				hypothetical protein
INJOPEMP_03754	CDS	1644	groL		COG0459	60 kDa chaperonin
INJOPEMP_03755	CDS	294	groS		COG0234	10 kDa chaperonin
INJOPEMP_03756	CDS	540				hypothetical protein
INJOPEMP_03757	CDS	693				hypothetical protein
INJOPEMP_03758	CDS	759	fabG_6	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
INJOPEMP_03759	CDS	930				hypothetical protein
INJOPEMP_03760	CDS	969				hypothetical protein
INJOPEMP_03761	CDS	384	ogt_2	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
INJOPEMP_03762	CDS	1785				hypothetical protein
INJOPEMP_03763	CDS	837	mscS_1		COG0668	Small-conductance mechanosensitive channel
INJOPEMP_03764	CDS	480				hypothetical protein
INJOPEMP_03765	CDS	1101	cheB_2	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
INJOPEMP_03766	CDS	912	panE	1.1.1.169	COG1893	2-dehydropantoate 2-reductase
INJOPEMP_03767	CDS	2097	sasA_12	2.7.-.-		Adaptive-response sensory-kinase SasA
INJOPEMP_03768	CDS	579	cobO	2.5.1.-	COG2096	Cobalamin adenosyltransferase
INJOPEMP_03769	CDS	948	thiE_1	2.5.1.3		Thiamine-phosphate synthase
INJOPEMP_03770	CDS	636				hypothetical protein
INJOPEMP_03771	CDS	1218	argJ		COG1364	Arginine biosynthesis bifunctional protein ArgJ
INJOPEMP_03772	CDS	2751	secA		COG0653	Protein translocase subunit SecA
INJOPEMP_03773	CDS	924				hypothetical protein
INJOPEMP_03774	CDS	462				hypothetical protein
INJOPEMP_03775	CDS	912	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
INJOPEMP_03776	CDS	1185	ftsZ		COG0206	Cell division protein FtsZ
INJOPEMP_03777	CDS	1254	ftsA_1		COG0849	Cell division protein FtsA
INJOPEMP_03778	CDS	864	ftsQ			Cell division protein FtsQ
INJOPEMP_03779	CDS	960	ddl_1	6.3.2.4	COG1181	D-alanine--D-alanine ligase
INJOPEMP_03780	CDS	1443	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
INJOPEMP_03781	CDS	1074	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
INJOPEMP_03782	CDS	1200	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
INJOPEMP_03783	CDS	1347	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
