locus_tag	ftype	length_bp	gene	EC_number	COG	product
ANBPDDAH_02957	CDS	1263				hypothetical protein
ANBPDDAH_02958	CDS	615				hypothetical protein
ANBPDDAH_02959	CDS	879				hypothetical protein
ANBPDDAH_02960	CDS	1368		2.3.3.14		Homocitrate synthase
ANBPDDAH_02961	CDS	747	tam_6	2.1.1.144		Trans-aconitate 2-methyltransferase
ANBPDDAH_02962	CDS	1479	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
ANBPDDAH_02963	CDS	1599				hypothetical protein
ANBPDDAH_02964	CDS	960				hypothetical protein
ANBPDDAH_02965	CDS	1230	mdrP			Na(+), Li(+), K(+)/H(+) antiporter
ANBPDDAH_02966	CDS	636				hypothetical protein
ANBPDDAH_02967	CDS	699	yhhW	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
ANBPDDAH_02968	CDS	936				hypothetical protein
ANBPDDAH_02969	CDS	1500	ethA	1.14.13.-	COG2072	FAD-containing monooxygenase EthA
ANBPDDAH_02970	CDS	1842	kefC		COG0475	Glutathione-regulated potassium-efflux system protein KefC
ANBPDDAH_02971	CDS	474				hypothetical protein
ANBPDDAH_02972	CDS	948				hypothetical protein
ANBPDDAH_02973	CDS	558		1.-.-.-	COG0431	NAD(P)H-dependent FMN reductase
ANBPDDAH_02974	CDS	408				hypothetical protein
ANBPDDAH_02975	CDS	618	ycaC_3	4.-.-.-	COG1335	putative hydrolase YcaC
ANBPDDAH_02976	CDS	915	dmlR_14			HTH-type transcriptional regulator DmlR
ANBPDDAH_02977	CDS	663	trmR_2	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
ANBPDDAH_02978	CDS	534				hypothetical protein
ANBPDDAH_02979	CDS	612				hypothetical protein
ANBPDDAH_02980	CDS	771	cobB_1	2.3.1.286		NAD-dependent protein deacetylase
ANBPDDAH_02981	CDS	1401	rocR		COG3829	Arginine utilization regulatory protein RocR
ANBPDDAH_02982	CDS	765		3.5.3.18	COG1834	N(G),N(G)-dimethylarginine dimethylaminohydrolase
ANBPDDAH_02983	CDS	1419	ydgI		COG0531	Putative arginine/ornithine antiporter
ANBPDDAH_02984	CDS	672				hypothetical protein
ANBPDDAH_02985	CDS	825	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
ANBPDDAH_02986	CDS	594				hypothetical protein
ANBPDDAH_02987	CDS	600	yohC_2			Inner membrane protein YohC
ANBPDDAH_02988	CDS	498	sprT			Protein SprT
ANBPDDAH_02989	CDS	1182	yfdE_1	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
ANBPDDAH_02990	CDS	1140	mmgC_5	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
ANBPDDAH_02991	CDS	1020	fgd	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
ANBPDDAH_02992	CDS	630	yfcG_4	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
ANBPDDAH_02993	CDS	891	gcvA_2			Glycine cleavage system transcriptional activator
ANBPDDAH_02994	CDS	1311	dctA2		COG1301	C4-dicarboxylate transport protein 2
ANBPDDAH_02995	CDS	1002				putative HTH-type transcriptional regulator
ANBPDDAH_02996	CDS	3363	dgcE	2.7.7.65	COG2202	putative diguanylate cyclase DgcE
ANBPDDAH_02997	CDS	1347	phoQ	2.7.13.3	COG0642	Virulence sensor histidine kinase PhoQ
ANBPDDAH_02998	CDS	678	phoP			Virulence transcriptional regulatory protein PhoP
ANBPDDAH_02999	CDS	603				hypothetical protein
ANBPDDAH_03000	CDS	168				hypothetical protein
ANBPDDAH_03001	CDS	492	napF		COG1145	Ferredoxin-type protein NapF
ANBPDDAH_03002	CDS	330	napD			Chaperone NapD
ANBPDDAH_03003	CDS	2505	napA_3	1.9.6.1		Periplasmic nitrate reductase
ANBPDDAH_03004	CDS	492	napB			Periplasmic nitrate reductase, electron transfer subunit
ANBPDDAH_03005	CDS	597	napC			Cytochrome c-type protein NapC
ANBPDDAH_03006	CDS	1197				Tn3 family transposase TnXax1
ANBPDDAH_03007	CDS	735				hypothetical protein
ANBPDDAH_03008	CDS	2058	lox	1.13.11.12		Linoleate 9/13-lipoxygenase
ANBPDDAH_03009	CDS	321				hypothetical protein
ANBPDDAH_03010	CDS	672	alyA_2	4.2.2.3		Alginate lyase
ANBPDDAH_03011	CDS	789				hypothetical protein
ANBPDDAH_03012	CDS	729				hypothetical protein
ANBPDDAH_03013	CDS	813	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
ANBPDDAH_03014	CDS	2610				hypothetical protein
ANBPDDAH_03015	CDS	1152	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
ANBPDDAH_03016	CDS	804	rlmA	2.1.1.187	COG0500	23S rRNA (guanine(745)-N(1))-methyltransferase
ANBPDDAH_03017	CDS	384				hypothetical protein
ANBPDDAH_03018	CDS	210	cspA_2		COG1278	Major cold shock protein CspA
ANBPDDAH_03019	CDS	1617	sasA_9	2.7.-.-		Adaptive-response sensory-kinase SasA
ANBPDDAH_03020	CDS	711	ompR_2			Transcriptional regulatory protein OmpR
ANBPDDAH_03021	CDS	2892				hypothetical protein
ANBPDDAH_03022	CDS	1248	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
ANBPDDAH_03023	CDS	321	rayT		COG1943	REP-associated tyrosine transposase
ANBPDDAH_03024	CDS	555				hypothetical protein
ANBPDDAH_03025	CDS	234				hypothetical protein
ANBPDDAH_03026	CDS	264	imm2			Pyocin-S2 immunity protein
ANBPDDAH_03027	CDS	1857	pys1_1	3.1.-.-		Pyocin-S1
ANBPDDAH_03028	CDS	369				hypothetical protein
ANBPDDAH_03029	CDS	780				hypothetical protein
ANBPDDAH_03030	CDS	822				IS3 family transposase IS222
ANBPDDAH_03031	CDS	309				hypothetical protein
ANBPDDAH_03032	CDS	1917	eta	2.4.2.36		Exotoxin A
ANBPDDAH_03033	CDS	1491				hypothetical protein
ANBPDDAH_03034	CDS	1182	dhaT_3	1.1.1.202	COG1454	1,3-propanediol dehydrogenase
ANBPDDAH_03035	CDS	903	argP_3			HTH-type transcriptional regulator ArgP
ANBPDDAH_03036	CDS	1335	uhpC		COG2271	Membrane sensor protein UhpC
ANBPDDAH_03037	CDS	654	serB1	3.1.3.3	COG0560	Phosphoserine phosphatase SerB1
ANBPDDAH_03038	CDS	717	phnR_3		COG2188	Putative transcriptional regulator of 2-aminoethylphosphonate degradation operons
ANBPDDAH_03039	CDS	903	hdfR_5			HTH-type transcriptional regulator HdfR
ANBPDDAH_03040	CDS	837	allE	3.5.3.26	COG3257	(S)-ureidoglycine aminohydrolase
ANBPDDAH_03041	CDS	849				hypothetical protein
ANBPDDAH_03042	CDS	876	dmlR_15			HTH-type transcriptional regulator DmlR
ANBPDDAH_03043	CDS	1017	ppsC	2.3.1.41		Phthiocerol synthesis polyketide synthase type I PpsC
ANBPDDAH_03044	CDS	789	rpaR		COG2771	HTH-type quorum sensing-dependent transcriptional regulator RpaR
ANBPDDAH_03045	CDS	876	hchA	3.1.2.-		Protein/nucleic acid deglycase HchA
ANBPDDAH_03046	CDS	414				hypothetical protein
ANBPDDAH_03047	CDS	351				hypothetical protein
ANBPDDAH_03048	CDS	780				hypothetical protein
ANBPDDAH_03049	CDS	1269	tetA			Tetracycline resistance protein, class C
ANBPDDAH_03050	CDS	978				hypothetical protein
ANBPDDAH_03051	CDS	330	fosA	2.5.1.18	COG0346	Glutathione transferase FosA
ANBPDDAH_03052	CDS	912	pgrR_8			HTH-type transcriptional regulator PgrR
ANBPDDAH_03053	CDS	990	yhdN	1.1.1.-	COG0667	Aldo-keto reductase YhdN
ANBPDDAH_03054	CDS	588				hypothetical protein
ANBPDDAH_03055	CDS	753	cobB_2	2.3.1.286	COG0846	NAD-dependent protein deacylase
ANBPDDAH_03056	CDS	1497	dgt_2	3.1.5.1	COG0232	Deoxyguanosinetriphosphate triphosphohydrolase
ANBPDDAH_03057	CDS	321				hypothetical protein
ANBPDDAH_03058	CDS	540	def_1	3.5.1.88	COG0242	Peptide deformylase
ANBPDDAH_03059	CDS	573				hypothetical protein
ANBPDDAH_03060	CDS	1308	dgcN	2.7.7.65	COG2199	Diguanylate cyclase DgcN
ANBPDDAH_03061	CDS	507	pal_4			Peptidoglycan-associated lipoprotein
ANBPDDAH_03062	CDS	555				hypothetical protein
ANBPDDAH_03063	CDS	375				hypothetical protein
ANBPDDAH_03064	CDS	840	cvfB		COG2996	Conserved virulence factor B
ANBPDDAH_03065	CDS	2325	mdoB_2	2.7.8.20		Phosphoglycerol transferase I
ANBPDDAH_03066	CDS	336				hypothetical protein
ANBPDDAH_03067	CDS	1767		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
ANBPDDAH_03068	CDS	192				hypothetical protein
ANBPDDAH_03069	CDS	222			COG4628	DNA-binding protein
ANBPDDAH_03070	CDS	1149	yliI	1.1.5.-	COG2133	Aldose sugar dehydrogenase YliI
ANBPDDAH_03071	CDS	624				hypothetical protein
ANBPDDAH_03072	CDS	711	rluF	5.4.99.-	COG1187	Dual-specificity RNA pseudouridine synthase RluF
ANBPDDAH_03073	CDS	780	nimR_5			HTH-type transcriptional regulator NimR
ANBPDDAH_03074	CDS	1158	ydhC			Inner membrane transport protein YdhC
ANBPDDAH_03075	CDS	1197				hypothetical protein
ANBPDDAH_03076	CDS	714				hypothetical protein
ANBPDDAH_03077	CDS	444	fliJ		COG2882	Flagellar FliJ protein
ANBPDDAH_03078	CDS	1356	fliI	7.1.2.2	COG1157	Flagellum-specific ATP synthase
ANBPDDAH_03079	CDS	807				hypothetical protein
ANBPDDAH_03080	CDS	1017	fliG		COG1536	Flagellar motor switch protein FliG
ANBPDDAH_03081	CDS	1797				hypothetical protein
ANBPDDAH_03082	CDS	330	fliE		COG1677	Flagellar hook-basal body complex protein FliE
ANBPDDAH_03083	CDS	1422	atoC_1		COG2204	Regulatory protein AtoC
ANBPDDAH_03084	CDS	1209	atoS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase AtoS
ANBPDDAH_03085	CDS	1473	atoC_2		COG2204	Regulatory protein AtoC
ANBPDDAH_03086	CDS	297				hypothetical protein
ANBPDDAH_03087	CDS	381	fliS		COG1516	Flagellar secretion chaperone FliS
ANBPDDAH_03088	CDS	1425	fliD		COG1345	B-type flagellar hook-associated protein 2
ANBPDDAH_03089	CDS	372				hypothetical protein
ANBPDDAH_03090	CDS	1467	fliC		COG1344	B-type flagellin
ANBPDDAH_03091	CDS	5085				hypothetical protein
ANBPDDAH_03092	CDS	663	ispD_1	2.7.7.60		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
ANBPDDAH_03093	CDS	603	serB2_1	3.1.3.3	COG0560	Phosphoserine phosphatase SerB2
ANBPDDAH_03094	CDS	762	tam_7	2.1.1.144		Trans-aconitate 2-methyltransferase
ANBPDDAH_03095	CDS	1320				hypothetical protein
ANBPDDAH_03096	CDS	2052				hypothetical protein
ANBPDDAH_03097	CDS	1203				hypothetical protein
ANBPDDAH_03098	CDS	1110	flgI			Flagellar P-ring protein
ANBPDDAH_03099	CDS	696	flgH			Flagellar L-ring protein
ANBPDDAH_03100	CDS	786	flgG		COG4786	Flagellar basal-body rod protein FlgG
ANBPDDAH_03101	CDS	750	flgF		COG4787	Flagellar basal-body rod protein FlgF
ANBPDDAH_03102	CDS	1389	flgE		COG1749	Flagellar hook protein FlgE
ANBPDDAH_03103	CDS	714	flgD		COG1843	Basal-body rod modification protein FlgD
ANBPDDAH_03104	CDS	441	flgC		COG1558	Flagellar basal-body rod protein FlgC
ANBPDDAH_03105	CDS	408	flgB		COG1815	Flagellar basal body rod protein FlgB
ANBPDDAH_03106	CDS	363				hypothetical protein
ANBPDDAH_03107	CDS	318				hypothetical protein
ANBPDDAH_03108	CDS	1122	braC		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
ANBPDDAH_03109	CDS	924	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
ANBPDDAH_03110	CDS	1254				hypothetical protein
ANBPDDAH_03111	CDS	768	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
ANBPDDAH_03112	CDS	702	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
ANBPDDAH_03113	CDS	2295				hypothetical protein
ANBPDDAH_03114	CDS	1842	htpG_2			Chaperone protein HtpG
ANBPDDAH_03115	CDS	915	dmlR_16			HTH-type transcriptional regulator DmlR
ANBPDDAH_03116	CDS	600				hypothetical protein
ANBPDDAH_03117	CDS	399				hypothetical protein
ANBPDDAH_03118	CDS	666				hypothetical protein
ANBPDDAH_03119	CDS	252				hypothetical protein
ANBPDDAH_03120	CDS	522				hypothetical protein
ANBPDDAH_03121	CDS	1098	sbnA	2.5.1.140		N-(2-amino-2-carboxyethyl)-L-glutamate synthase
ANBPDDAH_03122	CDS	906				hypothetical protein
ANBPDDAH_03123	CDS	348	mrpG		COG1320	Na(+)/H(+) antiporter subunit G
ANBPDDAH_03124	CDS	270	mrpF		COG2212	Na(+)/H(+) antiporter subunit F
ANBPDDAH_03125	CDS	525	mrpE		COG1863	Na(+)/H(+) antiporter subunit E
ANBPDDAH_03126	CDS	1500	mrpD		COG0651	Na(+)/H(+) antiporter subunit D
ANBPDDAH_03127	CDS	339	mnhC1		COG1006	Na(+)/H(+) antiporter subunit C1
ANBPDDAH_03128	CDS	2802	mrpA		COG1009	Na(+)/H(+) antiporter subunit A
ANBPDDAH_03129	CDS	465	slyB		COG3133	Outer membrane lipoprotein SlyB
ANBPDDAH_03130	CDS	243				hypothetical protein
ANBPDDAH_03131	CDS	1146	garK_2	2.7.1.165	COG1929	Glycerate 2-kinase
ANBPDDAH_03132	CDS	1359	dsdX		COG2610	D-serine transporter DsdX
ANBPDDAH_03133	CDS	1113	cdaR_2		COG3835	Carbohydrate diacid regulator
ANBPDDAH_03134	CDS	648	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
ANBPDDAH_03135	CDS	882	pal_5			Peptidoglycan-associated lipoprotein
ANBPDDAH_03136	CDS	1146	yfeW	3.4.16.4		Putative D-alanyl-D-alanine carboxypeptidase
ANBPDDAH_03137	CDS	2250				hypothetical protein
ANBPDDAH_03138	CDS	2145	dinG_3	3.6.4.12	COG1199	ATP-dependent DNA helicase DinG
ANBPDDAH_03139	CDS	465				hypothetical protein
ANBPDDAH_03140	CDS	810				hypothetical protein
ANBPDDAH_03141	CDS	300				hypothetical protein
ANBPDDAH_03142	CDS	633	pal_6			Peptidoglycan-associated lipoprotein
ANBPDDAH_03143	CDS	498				hypothetical protein
ANBPDDAH_03144	CDS	375				hypothetical protein
ANBPDDAH_03145	CDS	318				hypothetical protein
ANBPDDAH_03146	CDS	621				hypothetical protein
ANBPDDAH_03147	CDS	561				hypothetical protein
ANBPDDAH_03148	CDS	495				hypothetical protein
ANBPDDAH_03149	CDS	201				hypothetical protein
ANBPDDAH_03150	CDS	642	yfcG_5	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
ANBPDDAH_03151	CDS	2544	quiP_2	3.5.1.97	COG2366	Acyl-homoserine lactone acylase QuiP
ANBPDDAH_03152	CDS	1476				hypothetical protein
ANBPDDAH_03153	CDS	756				hypothetical protein
ANBPDDAH_03154	CDS	369				hypothetical protein
ANBPDDAH_03155	CDS	1287	puuB_8	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
ANBPDDAH_03156	CDS	1494	gabD	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)]
ANBPDDAH_03157	CDS	477				hypothetical protein
ANBPDDAH_03158	CDS	276				hypothetical protein
ANBPDDAH_03159	CDS	1251	nicP_4			Porin-like protein NicP
ANBPDDAH_03160	CDS	987		1.6.5.11	COG2070	NADH:quinone reductase
ANBPDDAH_03161	CDS	918				hypothetical protein
ANBPDDAH_03162	CDS	1146		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
ANBPDDAH_03163	CDS	762	paaF_2	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
ANBPDDAH_03164	CDS	1065				hypothetical protein
ANBPDDAH_03165	CDS	408				hypothetical protein
ANBPDDAH_03166	CDS	1356	yjhB_2			Putative metabolite transport protein YjhB
ANBPDDAH_03167	CDS	867				hypothetical protein
ANBPDDAH_03168	CDS	2148	FCS1_1	6.2.1.34		Trans-feruloyl-CoA synthase FCS1
ANBPDDAH_03169	CDS	1152	fadA_5	2.3.1.16		3-ketoacyl-CoA thiolase
ANBPDDAH_03170	CDS	387				hypothetical protein
ANBPDDAH_03171	CDS	801	allR		COG1414	HTH-type transcriptional repressor AllR
ANBPDDAH_03172	CDS	900				hypothetical protein
ANBPDDAH_03173	tRNA	90				tRNA-Ser(cga)
ANBPDDAH_03174	CDS	711	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
ANBPDDAH_03175	CDS	759	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
ANBPDDAH_03176	CDS	1191	bamC			Outer membrane protein assembly factor BamC
ANBPDDAH_03177	CDS	879	dapA_3	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
ANBPDDAH_03178	CDS	558	gcvR		COG2716	Glycine cleavage system transcriptional repressor
ANBPDDAH_03179	CDS	474	bcp	1.11.1.15	COG1225	Peroxiredoxin Bcp
ANBPDDAH_03180	CDS	1074				hypothetical protein
ANBPDDAH_03181	CDS	252	tusA_2		COG0425	Sulfur carrier protein TusA
ANBPDDAH_03182	CDS	1434	bepA_1	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
ANBPDDAH_03183	CDS	1059	nadA	2.5.1.72	COG0379	Quinolinate synthase A
ANBPDDAH_03184	CDS	999				hypothetical protein
ANBPDDAH_03185	CDS	603	phnB	4.1.3.27	COG0512	Anthranilate synthase component 2, pyocyanine specific
ANBPDDAH_03186	CDS	1572	phnA	4.1.3.27	COG0147	Anthranilate synthase component 1, pyocyanine specific
ANBPDDAH_03187	CDS	906	pqsE	3.1.2.32		2-aminobenzoylacetyl-CoA thioesterase
ANBPDDAH_03188	CDS	1014	pqsD	2.3.1.262	COG0332	Anthraniloyl-CoA anthraniloyltransferase
ANBPDDAH_03189	CDS	1047	pqsC	2.3.1.230	COG0332	2-heptyl-4(1H)-quinolone synthase subunit PqsC
ANBPDDAH_03190	CDS	852	pqsB		COG0332	2-heptyl-4(1H)-quinolone synthase subunit PqsB
ANBPDDAH_03191	CDS	1554	pqsA	6.2.1.32	COG0365	Anthranilate--CoA ligase
ANBPDDAH_03192	CDS	522	ogt_1	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
ANBPDDAH_03193	CDS	2520	fimD		COG3188	Outer membrane usher protein FimD
ANBPDDAH_03194	CDS	714	yadV_3			putative fimbrial chaperone YadV
ANBPDDAH_03195	CDS	612				hypothetical protein
ANBPDDAH_03196	CDS	642				hypothetical protein
ANBPDDAH_03197	CDS	705	nudC_2	3.6.1.22		NADH pyrophosphatase
ANBPDDAH_03198	CDS	561				hypothetical protein
ANBPDDAH_03199	CDS	405		3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
ANBPDDAH_03200	CDS	843				IS3 family transposase ISPa32
ANBPDDAH_03201	CDS	264				IS3 family transposase ISPa32
ANBPDDAH_03202	CDS	1497				hypothetical protein
ANBPDDAH_03203	CDS	288				hypothetical protein
ANBPDDAH_03204	CDS	549				hypothetical protein
ANBPDDAH_03205	CDS	219				hypothetical protein
ANBPDDAH_03206	CDS	624				hypothetical protein
ANBPDDAH_03207	CDS	822				IS3 family transposase IS222
ANBPDDAH_03208	CDS	309				IS3 family transposase IS222
ANBPDDAH_03209	CDS	114				hypothetical protein
ANBPDDAH_03210	CDS	351				hypothetical protein
ANBPDDAH_03211	CDS	633				hypothetical protein
ANBPDDAH_03212	CDS	276				hypothetical protein
ANBPDDAH_03213	CDS	363				hypothetical protein
ANBPDDAH_03214	CDS	261				hypothetical protein
ANBPDDAH_03215	CDS	606				hypothetical protein
ANBPDDAH_03216	CDS	1446				hypothetical protein
ANBPDDAH_03217	CDS	2250				hypothetical protein
ANBPDDAH_03218	CDS	228				IS3 family transposase ISPst4
ANBPDDAH_03219	CDS	1191				hypothetical protein
ANBPDDAH_03220	CDS	744				hypothetical protein
ANBPDDAH_03221	CDS	1335				hypothetical protein
ANBPDDAH_03222	CDS	699				hypothetical protein
ANBPDDAH_03223	CDS	756				hypothetical protein
ANBPDDAH_03224	CDS	582				hypothetical protein
ANBPDDAH_03225	CDS	501				hypothetical protein
ANBPDDAH_03226	CDS	270				hypothetical protein
ANBPDDAH_03227	CDS	2232				hypothetical protein
ANBPDDAH_03228	CDS	747				hypothetical protein
ANBPDDAH_03229	CDS	1482	addA_1	3.6.4.12		ATP-dependent helicase/nuclease subunit A
ANBPDDAH_03230	CDS	306				hypothetical protein
ANBPDDAH_03231	CDS	339				hypothetical protein
ANBPDDAH_03232	CDS	150				hypothetical protein
ANBPDDAH_03233	CDS	357				hypothetical protein
ANBPDDAH_03234	CDS	387				hypothetical protein
ANBPDDAH_03235	CDS	660				hypothetical protein
ANBPDDAH_03236	CDS	885				hypothetical protein
ANBPDDAH_03237	CDS	1506				hypothetical protein
ANBPDDAH_03238	CDS	444				hypothetical protein
ANBPDDAH_03239	CDS	2943				hypothetical protein
ANBPDDAH_03240	CDS	285				hypothetical protein
ANBPDDAH_03241	CDS	660				hypothetical protein
ANBPDDAH_03242	CDS	219				hypothetical protein
ANBPDDAH_03243	CDS	624				hypothetical protein
ANBPDDAH_03244	CDS	939				hypothetical protein
ANBPDDAH_03245	CDS	1383				hypothetical protein
ANBPDDAH_03246	CDS	348				hypothetical protein
ANBPDDAH_03247	CDS	1512				hypothetical protein
ANBPDDAH_03248	CDS	273				hypothetical protein
ANBPDDAH_03249	CDS	354				hypothetical protein
ANBPDDAH_03250	CDS	915				hypothetical protein
ANBPDDAH_03251	CDS	240				hypothetical protein
ANBPDDAH_03252	CDS	1251				IS256 family transposase ISRso7
ANBPDDAH_03253	CDS	1923				hypothetical protein
ANBPDDAH_03254	CDS	1302	xerC_5			Tyrosine recombinase XerC
ANBPDDAH_03255	tRNA	76				tRNA-Lys(ttt)
ANBPDDAH_03256	CDS	675	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
ANBPDDAH_03257	CDS	648	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
ANBPDDAH_03258	CDS	825	cpoB_2			Cell division coordinator CpoB
ANBPDDAH_03259	CDS	507	pal_7		COG2885	Peptidoglycan-associated lipoprotein
ANBPDDAH_03260	CDS	1299	tolB_1		COG0823	Tol-Pal system protein TolB
ANBPDDAH_03261	CDS	1044	tolA			Tol-Pal system protein TolA
ANBPDDAH_03262	CDS	441	exbD_1		COG0848	Biopolymer transport protein ExbD
ANBPDDAH_03263	CDS	696	tolQ_2		COG0811	Tol-Pal system protein TolQ
ANBPDDAH_03264	CDS	447	ybgC_1	3.1.2.-	COG0824	Acyl-CoA thioester hydrolase YbgC
ANBPDDAH_03265	CDS	1059	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
ANBPDDAH_03266	CDS	606	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
ANBPDDAH_03267	CDS	525	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
ANBPDDAH_03268	CDS	747	pmpR		COG0217	Transcriptional regulatory protein PmpR
ANBPDDAH_03269	CDS	1776	aspS	6.1.1.23	COG0173	Aspartate--tRNA(Asp/Asn) ligase
ANBPDDAH_03270	CDS	471			COG0783	putative protein
ANBPDDAH_03271	CDS	615				hypothetical protein
ANBPDDAH_03272	CDS	210	slyX			Protein SlyX
ANBPDDAH_03273	CDS	429				hypothetical protein
ANBPDDAH_03274	CDS	1041	oprD_5	3.4.21.-		Porin D
ANBPDDAH_03275	CDS	351	oprD_6	3.4.21.-		Porin D
ANBPDDAH_03276	CDS	408				hypothetical protein
ANBPDDAH_03277	CDS	1716	proS	6.1.1.15	COG0442	Proline--tRNA ligase
ANBPDDAH_03278	CDS	957				hypothetical protein
ANBPDDAH_03279	CDS	276	acyP	3.6.1.7	COG1254	Acylphosphatase
ANBPDDAH_03280	CDS	465	resA_2		COG0526	Thiol-disulfide oxidoreductase ResA
ANBPDDAH_03281	CDS	384				hypothetical protein
ANBPDDAH_03282	CDS	195				hypothetical protein
ANBPDDAH_03283	CDS	1236				hypothetical protein
ANBPDDAH_03284	CDS	354	yfgD		COG1393	putative protein YfgD
ANBPDDAH_03285	CDS	597		1.6.5.2	COG0655	NAD(P)H dehydrogenase (quinone)
ANBPDDAH_03286	CDS	420				hypothetical protein
ANBPDDAH_03287	CDS	705	hda		COG0593	DnaA regulatory inactivator Hda
ANBPDDAH_03288	CDS	1038				hypothetical protein
ANBPDDAH_03289	CDS	1062	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
ANBPDDAH_03290	CDS	669	purN_2	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
ANBPDDAH_03291	CDS	717				hypothetical protein
ANBPDDAH_03292	CDS	561				hypothetical protein
ANBPDDAH_03293	CDS	234				hypothetical protein
ANBPDDAH_03294	CDS	255				hypothetical protein
ANBPDDAH_03295	CDS	327				hypothetical protein
ANBPDDAH_03296	CDS	192				hypothetical protein
ANBPDDAH_03297	CDS	1329				hypothetical protein
ANBPDDAH_03298	CDS	540				hypothetical protein
ANBPDDAH_03299	CDS	939				hypothetical protein
ANBPDDAH_03300	CDS	831	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
ANBPDDAH_03301	CDS	2244	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
ANBPDDAH_03302	CDS	1353	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
ANBPDDAH_03303	CDS	900	cysM	2.5.1.47	COG0031	Cysteine synthase B
ANBPDDAH_03304	CDS	2229	pfeA_3		COG4771	Ferric enterobactin receptor
ANBPDDAH_03305	CDS	1341	pfeS_2	2.7.13.3	COG0642	Sensor protein PfeS
ANBPDDAH_03306	CDS	720	baeR_2		COG0745	Transcriptional regulatory protein BaeR
ANBPDDAH_03307	CDS	2778	barA_2	2.7.13.3	COG0784	Signal transduction histidine-protein kinase BarA
ANBPDDAH_03308	CDS	990	ldhA	1.1.1.28	COG1052	D-lactate dehydrogenase
ANBPDDAH_03309	CDS	426				hypothetical protein
ANBPDDAH_03310	CDS	408				hypothetical protein
ANBPDDAH_03311	CDS	1929	yejM		COG3083	Inner membrane protein YejM
ANBPDDAH_03312	CDS	1050	dinB	2.7.7.7	COG0389	DNA polymerase IV
ANBPDDAH_03313	tRNA	77				tRNA-Met(cat)
ANBPDDAH_03314	CDS	315				hypothetical protein
ANBPDDAH_03315	CDS	360				hypothetical protein
ANBPDDAH_03316	CDS	2646				hypothetical protein
ANBPDDAH_03317	CDS	1284				hypothetical protein
ANBPDDAH_03318	CDS	549	yodB_1		COG3038	Cytochrome b561 
ANBPDDAH_03319	CDS	1905	kup			Low affinity potassium transport system protein kup
ANBPDDAH_03320	CDS	687	yedK	3.4.-.-	COG2135	SOS response-associated protein YedK
ANBPDDAH_03321	CDS	264				hypothetical protein
ANBPDDAH_03322	CDS	264				hypothetical protein
ANBPDDAH_03323	CDS	303				hypothetical protein
ANBPDDAH_03324	CDS	393				hypothetical protein
ANBPDDAH_03325	CDS	630				hypothetical protein
ANBPDDAH_03326	CDS	186				hypothetical protein
