# BUSCO version is: 5.7.1 
# The lineage dataset is: pseudomonadales_odb10 (Creation date: 2024-01-08, number of genomes: 159, number of BUSCOs: 782)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
32154at72274	Complete	2:4776008-4776859	4776859	4776008	-	218.1	211	https://v10-1.orthodb.org/?query=32154at72274	NAD(P)-binding domain superfamily
32265at72274	Complete	2:777994-778917	778917	777994	-	415.4	248	https://v10-1.orthodb.org/?query=32265at72274	Transaldolase
32269at72274	Complete	2:6553794-6554639	6553794	6554639	+	484.7	246	https://v10-1.orthodb.org/?query=32269at72274	3-deoxy-8-phosphooctulonate synthase
32385at72274	Complete	2:4790255-4791145	4790255	4791145	+	402.2	248	https://v10-1.orthodb.org/?query=32385at72274	4-hydroxybenzoate octaprenyltransferase
32411at72274	Complete	2:4091564-4092478	4092478	4091564	-	325.7	215	https://v10-1.orthodb.org/?query=32411at72274	tRNA pseudouridine synthase B
32427at72274	Complete	2:771018-771848	771018	771848	+	312.0	206	https://v10-1.orthodb.org/?query=32427at72274	NADPH-dependent 7-cyano-7-deazaguanine reductase
32510at72274	Complete	2:3655160-3656215	3656215	3655160	-	460.4	296	https://v10-1.orthodb.org/?query=32510at72274	Histidinol-phosphate aminotransferase
32543at72274	Complete	2:3616793-3617752	3617752	3616793	-	383.8	236	https://v10-1.orthodb.org/?query=32543at72274	D-alanine--D-alanine ligase
32688at72274	Complete	2:766028-766960	766028	766960	+	502.5	266	https://v10-1.orthodb.org/?query=32688at72274	ABC transporter
32696at72274	Complete	2:4709240-4710151	4709240	4710151	+	300.3	230	https://v10-1.orthodb.org/?query=32696at72274	Tyrosine recombinase XerC
32725at72274	Complete	2:3742187-3743035	3742187	3743035	+	336.5	222	https://v10-1.orthodb.org/?query=32725at72274	Quinolinate phosphoribosyl transferase, N-terminal
32802at72274	Complete	2:5735964-5736800	5735964	5736800	+	287.2	200	https://v10-1.orthodb.org/?query=32802at72274	Indole-3-glycerol phosphate synthase
32857at72274	Complete	2:3939026-3939802	3939802	3939026	-	297.9	198	https://v10-1.orthodb.org/?query=32857at72274	ferredoxin--NADP(+) reductase
32893at72274	Complete	2:3623888-3625264	3625264	3623888	-	435.7	323	https://v10-1.orthodb.org/?query=32893at72274	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
32976at72274	Complete	2:4992281-4993249	4993249	4992281	-	230.0	190	https://v10-1.orthodb.org/?query=32976at72274	Cobalamin biosynthesis protein CobW
33272at72274	Complete	2:2338037-2339104	2339104	2338037	-	313.2	258	https://v10-1.orthodb.org/?query=33272at72274	AI-2E family transporter
33308at72274	Complete	2:3225683-3226615	3225683	3226615	+	392.2	240	https://v10-1.orthodb.org/?query=33308at72274	Peptidase S11, D-alanyl-D-alanine carboxypeptidase A
33380at72274	Complete	2:6351092-6351868	6351092	6351868	+	370.6	204	https://v10-1.orthodb.org/?query=33380at72274	Serine O-acetyltransferase
33385at72274	Complete	2:4951862-4952812	4951862	4952812	+	311.0	243	https://v10-1.orthodb.org/?query=33385at72274	Homoserine kinase
33673at72274	Complete	2:5050750-5051694	5051694	5050750	-	422.3	260	https://v10-1.orthodb.org/?query=33673at72274	Methionyl-tRNA formyltransferase
33789at72274	Complete	2:6078936-6079823	6079823	6078936	-	354.1	233	https://v10-1.orthodb.org/?query=33789at72274	Polyprenyl synthetase
33816at72274	Complete	2:3883116-3884084	3883116	3884084	+	419.8	267	https://v10-1.orthodb.org/?query=33816at72274	Octaprenyl-diphosphate synthase
33852at72274	Complete	2:3999141-4000409	4000409	3999141	-	593.0	380	https://v10-1.orthodb.org/?query=33852at72274	Glutamyl-tRNA reductase
33857at72274	Complete	2:344614-345501	344614	345501	+	269.0	221	https://v10-1.orthodb.org/?query=33857at72274	phosphatase
33946at72274	Complete	2:6337368-6338486	6337368	6338486	+	386.7	298	https://v10-1.orthodb.org/?query=33946at72274	Permease
33957at72274	Complete	2:5492016-5492909	5492909	5492016	-	340.2	227	https://v10-1.orthodb.org/?query=33957at72274	Energy transducer TonB
34213at72274	Complete	2:6434183-6434911	6434183	6434911	+	234.8	190	https://v10-1.orthodb.org/?query=34213at72274	Disulphide bond isomerase, DsbC/G, N-terminal
34228at72274	Complete	2:5465308-5466162	5465308	5466162	+	444.0	235	https://v10-1.orthodb.org/?query=34228at72274	RNA polymerase sigma factor RpoH
34317at72274	Complete	2:6347595-6348515	6347595	6348515	+	403.0	263	https://v10-1.orthodb.org/?query=34317at72274	Protein-export membrane protein SecF
34441at72274	Complete	2:5468344-5469141	5468344	5469141	+	458.3	233	https://v10-1.orthodb.org/?query=34441at72274	Thiazole synthase
34472at72274	Complete	2:5493056-5494009	5494009	5493056	-	470.8	267	https://v10-1.orthodb.org/?query=34472at72274	Glutathione synthetase
34578at72274	Complete	2:4552527-4553297	4553297	4552527	-	398.2	223	https://v10-1.orthodb.org/?query=34578at72274	Imidazole glycerol phosphate synthase subunit HisF
34650at72274	Complete	2:6631232-6632011	6632011	6631232	-	263.4	190	https://v10-1.orthodb.org/?query=34650at72274	TatD family
34866at72274	Complete	2:4209381-4210265	4209381	4210265	+	362.4	237	https://v10-1.orthodb.org/?query=34866at72274	Ribosomal protein L11 methyltransferase
34940at72274	Complete	2:6541690-6542466	6541690	6542466	+	381.7	225	https://v10-1.orthodb.org/?query=34940at72274	Acyl-
35049at72274	Complete	2:5445781-5446593	5445781	5446593	+	400.7	247	https://v10-1.orthodb.org/?query=35049at72274	Formamidopyrimidine-DNA glycosylase
35068at72274	Complete	2:2374800-2375687	2375687	2374800	-	523.9	262	https://v10-1.orthodb.org/?query=35068at72274	ATP-citrate lyase/succinyl-CoA ligase
35129at72274	Complete	2:3995670-3996467	3996467	3995670	-	253.6	188	https://v10-1.orthodb.org/?query=35129at72274	Glutamate racemase
35212at72274	Complete	2:4002949-4003797	4002949	4003797	+	268.3	203	https://v10-1.orthodb.org/?query=35212at72274	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase
35233at72274	Complete	2:5359645-5360463	5360463	5359645	-	425.0	243	https://v10-1.orthodb.org/?query=35233at72274	Sulphate ABC transporter permease protein 2
35275at72274	Complete	2:2383044-2383751	2383751	2383044	-	427.6	208	https://v10-1.orthodb.org/?query=35275at72274	Succinate dehydrogenase iron-sulfur subunit
35425at72274	Complete	2:5053554-5054642	5053554	5054642	+	328.2	252	https://v10-1.orthodb.org/?query=35425at72274	DNA recombination-mediator protein A
35498at72274	Complete	2:594058-594822	594058	594822	+	297.4	203	https://v10-1.orthodb.org/?query=35498at72274	3-deoxy-manno-octulosonate cytidylyltransferase
35711at72274	Complete	2:303730-304545	304545	303730	-	421.7	223	https://v10-1.orthodb.org/?query=35711at72274	Site-determining protein
35771at72274	Complete	2:5067769-5068575	5068575	5067769	-	292.8	204	https://v10-1.orthodb.org/?query=35771at72274	Tryptophan synthase alpha chain
35885at72274	Complete	2:565760-566758	565760	566758	+	469.8	268	https://v10-1.orthodb.org/?query=35885at72274	Glycoside hydrolase, family 3, N-terminal
35969at72274	Complete	2:420659-421618	420659	421618	+	401.5	248	https://v10-1.orthodb.org/?query=35969at72274	tRNA-dihydrouridine synthase
35998at72274	Complete	2:5469232-5469966	5469232	5469966	+	304.7	186	https://v10-1.orthodb.org/?query=35998at72274	tRNA (guanine-N(7)-)-methyltransferase
36010at72274	Complete	2:5022132-5022920	5022920	5022132	-	383.2	226	https://v10-1.orthodb.org/?query=36010at72274	Chromosome partitioning protein
36138at72274	Complete	2:4068446-4069327	4068446	4069327	+	338.3	230	https://v10-1.orthodb.org/?query=36138at72274	Glutamyl/glutaminyl-tRNA synthetase
36169at72274	Complete	2:3114255-3115154	3115154	3114255	-	493.4	262	https://v10-1.orthodb.org/?query=36169at72274	Cysteine synthase
36193at72274	Complete	2:3364917-3365771	3365771	3364917	-	364.7	234	https://v10-1.orthodb.org/?query=36193at72274	Signal peptidase I
36231at72274	Complete	2:601835-602815	601835	602815	+	454.0	275	https://v10-1.orthodb.org/?query=36231at72274	Peptidase S49
36334at72274	Complete	2:4301875-4302621	4302621	4301875	-	305.2	204	https://v10-1.orthodb.org/?query=36334at72274	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
36354at72274	Complete	2:4100470-4101321	4101321	4100470	-	327.9	226	https://v10-1.orthodb.org/?query=36354at72274	Dihydropteroate synthase
36598at72274	Complete	2:592837-593835	592837	593835	+	283.4	211	https://v10-1.orthodb.org/?query=36598at72274	Tetraacyldisaccharide 4'-kinase
36912at72274	Complete	2:2831807-2832610	2831807	2832610	+	243.6	190	https://v10-1.orthodb.org/?query=36912at72274	SAM-dependent methyltransferase
36951at72274	Complete	2:5481195-5482229	5481195	5482229	+	505.0	298	https://v10-1.orthodb.org/?query=36951at72274	Twitching motility protein PilT
37184at72274	Complete	2:612846-613622	612846	613622	+	326.4	213	https://v10-1.orthodb.org/?query=37184at72274	TatD family
37220at72274	Complete	2:132838-133614	132838	133614	+	365.3	211	https://v10-1.orthodb.org/?query=37220at72274	ferredoxin--NADP(+) reductase
37262at72274	Complete	2:4791729-4792418	4791729	4792418	+	360.8	195	https://v10-1.orthodb.org/?query=37262at72274	Signal transduction response regulator, phosphate regulon transcriptional regulatory protein PhoB
37505at72274	Complete	2:3109631-3110461	3110461	3109631	-	343.5	232	https://v10-1.orthodb.org/?query=37505at72274	NTP pyrophosphohydrolase MazG
37622at72274	Complete	2:6529771-6530511	6529771	6530511	+	468.3	220	https://v10-1.orthodb.org/?query=37622at72274	Ribosomal protein S2
37822at72274	Complete	2:3685437-3686429	3686429	3685437	-	393.6	256	https://v10-1.orthodb.org/?query=37822at72274	rod shape-determining protein MreC
37956at72274	Complete	2:6550664-6551992	6550664	6551992	+	398.7	334	https://v10-1.orthodb.org/?query=37956at72274	tRNA(Ile)-lysidine synthase
38061at72274	Complete	2:4768327-4769046	4769046	4768327	-	381.7	207	https://v10-1.orthodb.org/?query=38061at72274	Ribonuclease PH
38150at72274	Complete	2:3615926-3616789	3616789	3615926	-	290.1	198	https://v10-1.orthodb.org/?query=38150at72274	Cell division protein FtsQ
38152at72274	Complete	2:4110635-4111441	4111441	4110635	-	363.0	224	https://v10-1.orthodb.org/?query=38152at72274	4-hydroxy-tetrahydrodipicolinate reductase
38177at72274	Complete	2:6349352-6350167	6350167	6349352	-	393.5	235	https://v10-1.orthodb.org/?query=38177at72274	inositol monophosphatase
38372at72274	Complete	2:3988096-3989118	3989118	3988096	-	360.8	253	https://v10-1.orthodb.org/?query=38372at72274	Ferrochelatase
38602at72274	Complete	2:3666033-3666758	3666033	3666758	+	428.7	225	https://v10-1.orthodb.org/?query=38602at72274	ABC transporter ATP-binding protein
38752at72274	Complete	2:606383-607126	606383	607126	+	343.7	211	https://v10-1.orthodb.org/?query=38752at72274	Short-chain dehydrogenase/reductase, conserved site
38791at72274	Complete	2:985348-986025	986025	985348	-	345.4	177	https://v10-1.orthodb.org/?query=38791at72274	NADH-quinone oxidoreductase subunit B
38814at72274	Complete	2:2164531-2165253	2164531	2165253	+	209.4	171	https://v10-1.orthodb.org/?query=38814at72274	UDP-2,3-diacylglucosamine diphosphatase
38872at72274	Complete	2:3361274-3362020	3362020	3361274	-	311.6	202	https://v10-1.orthodb.org/?query=38872at72274	Pyridoxine 5'-phosphate synthase
38984at72274	Complete	2:6530642-6531511	6530642	6531511	+	315.9	232	https://v10-1.orthodb.org/?query=38984at72274	Elongation factor Ts
39005at72274	Complete	2:6533023-6533778	6533023	6533778	+	331.2	201	https://v10-1.orthodb.org/?query=39005at72274	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
39435at72274	Complete	2:2998904-2999782	2999782	2998904	-	463.2	263	https://v10-1.orthodb.org/?query=39435at72274	4-hydroxy-tetrahydrodipicolinate synthase
39735at72274	Complete	2:3965045-3965866	3965866	3965045	-	289.7	196	https://v10-1.orthodb.org/?query=39735at72274	Peptidase M48
39772at72274	Complete	2:6531710-6532447	6531710	6532447	+	395.1	212	https://v10-1.orthodb.org/?query=39772at72274	Uridylate kinase
39803at72274	Complete	2:595283-596302	595283	596302	+	319.2	264	https://v10-1.orthodb.org/?query=39803at72274	UDP-N-acetylenolpyruvoylglucosamine reductase
40014at72274	Complete	2:5782434-5783120	5782434	5783120	+	391.0	197	https://v10-1.orthodb.org/?query=40014at72274	K Homology domain
40037at72274	Complete	2:3856373-3857101	3857101	3856373	-	196.8	159	https://v10-1.orthodb.org/?query=40037at72274	Multi-copper polyphenol oxidoreductase
40069at72274	Complete	2:6428514-6429272	6428514	6429272	+	335.5	204	https://v10-1.orthodb.org/?query=40069at72274	tRNA (guanine-N1-)-methyltransferase, bacteria
40168at72274	Complete	2:3075568-3076242	3076242	3075568	-	313.8	198	https://v10-1.orthodb.org/?query=40168at72274	7-cyano-7-deazaguanine synthase
40319at72274	Complete	2:3099882-3100586	3100586	3099882	-	268.1	208	https://v10-1.orthodb.org/?query=40319at72274	DnaA regulatory inactivator Hda
40349at72274	Complete	2:4610034-4610927	4610927	4610034	-	362.4	247	https://v10-1.orthodb.org/?query=40349at72274	Heat shock protein Hsp33
40542at72274	Complete	2:4077010-4077810	4077010	4077810	+	348.5	221	https://v10-1.orthodb.org/?query=40542at72274	3-methyl-2-oxobutanoate hydroxymethyltransferase
40643at72274	Complete	2:5510643-5511365	5511365	5510643	-	289.6	195	https://v10-1.orthodb.org/?query=40643at72274	16S rRNA (uracil(1498)-N(3))-methyltransferase
40885at72274	Complete	2:4553308-4554045	4554045	4553308	-	351.0	208	https://v10-1.orthodb.org/?query=40885at72274	1-(5-phosphoribosyl)-5-
40937at72274	Complete	2:5022939-5023583	5023583	5022939	-	225.1	166	https://v10-1.orthodb.org/?query=40937at72274	rRNA small subunit methyltransferase G
41068at72274	Complete	2:4956230-4957153	4957153	4956230	-	237.5	204	https://v10-1.orthodb.org/?query=41068at72274	zinc ABC transporter substrate-binding protein
41090at72274	Complete	2:3363685-3364374	3364374	3363685	-	309.6	186	https://v10-1.orthodb.org/?query=41090at72274	Ribonuclease III
41106at72274	Complete	2:3653073-3653831	3653831	3653073	-	311.1	193	https://v10-1.orthodb.org/?query=41106at72274	GTP cyclohydrolase 1 type 2/Nif3
41129at72274	Complete	2:4686454-4687200	4687200	4686454	-	265.1	200	https://v10-1.orthodb.org/?query=41129at72274	DNA-binding response regulator
41159at72274	Complete	2:4471954-4472661	4471954	4472661	+	207.6	157	https://v10-1.orthodb.org/?query=41159at72274	16S rRNA (uracil(1498)-N(3))-methyltransferase
41161at72274	Complete	2:6350319-6351092	6350319	6351092	+	325.7	213	https://v10-1.orthodb.org/?query=41161at72274	tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmJ
41399at72274	Complete	2:346162-347052	346162	347052	+	277.9	192	https://v10-1.orthodb.org/?query=41399at72274	Segregation and condensation protein A
41485at72274	Complete	2:3384402-3385097	3385097	3384402	-	322.0	200	https://v10-1.orthodb.org/?query=41485at72274	Uracil-DNA glycosylase
41680at72274	Complete	2:766957-767736	766957	767736	+	413.6	216	https://v10-1.orthodb.org/?query=41680at72274	ABC-2 transporter
41712at72274	Complete	2:429242-429880	429242	429880	+	347.5	178	https://v10-1.orthodb.org/?query=41712at72274	3-isopropylmalate dehydratase small subunit
41734at72274	Complete	2:2048233-2048817	2048817	2048233	-	295.9	165	https://v10-1.orthodb.org/?query=41734at72274	Fe/S biogenesis protein NfuA
41857at72274	Complete	2:3401133-3401825	3401133	3401825	+	187.8	178	https://v10-1.orthodb.org/?query=41857at72274	Pseudouridine synthase
41972at72274	Complete	2:4616562-4617305	4617305	4616562	-	418.9	218	https://v10-1.orthodb.org/?query=41972at72274	Signal transduction response regulator, C-terminal effector
42252at72274	Complete	2:11230-11904	11904	11230	-	299.8	173	https://v10-1.orthodb.org/?query=42252at72274	Ribonuclease T
42437at72274	Complete	2:373261-374001	374001	373261	-	318.8	204	https://v10-1.orthodb.org/?query=42437at72274	Short-chain dehydrogenase/reductase, conserved site
42441at72274	Complete	2:29789-30427	30427	29789	-	376.2	185	https://v10-1.orthodb.org/?query=42441at72274	Endonuclease III
42468at72274	Complete	2:2835346-2836056	2836056	2835346	-	363.7	205	https://v10-1.orthodb.org/?query=42468at72274	Signal transduction response regulator, C-terminal effector
42886at72274	Complete	2:374066-374737	374737	374066	-	283.2	198	https://v10-1.orthodb.org/?query=42886at72274	Phosphoglycolate phosphatase
42895at72274	Complete	2:3103761-3104477	3103761	3104477	+	166.1	164	https://v10-1.orthodb.org/?query=42895at72274	Dehydrogenase
43003at72274	Complete	2:2084360-2085136	2084360	2085136	+	250.5	193	https://v10-1.orthodb.org/?query=43003at72274	Hydroxyacylglutathione hydrolase
43014at72274	Complete	2:4546192-4547502	4546192	4547502	+	408.6	293	https://v10-1.orthodb.org/?query=43014at72274	Peptidase S41
43102at72274	Complete	2:4554358-4554996	4554996	4554358	-	250.9	161	https://v10-1.orthodb.org/?query=43102at72274	Imidazole glycerol phosphate synthase subunit HisH
43118at72274	Complete	2:605422-606360	605422	606360	+	353.6	239	https://v10-1.orthodb.org/?query=43118at72274	Malonyl CoA-acyl carrier protein transacylase
43211at72274	Complete	2:3084818-3085564	3085564	3084818	-	388.2	224	https://v10-1.orthodb.org/?query=43211at72274	Transcriptional regulator TACO1-like
43214at72274	Complete	2:3978389-3979027	3978389	3979027	+	336.5	188	https://v10-1.orthodb.org/?query=43214at72274	Uracil phosphoribosyltransferase
43254at72274	Complete	2:5057393-5058217	5057393	5058217	+	209.0	189	https://v10-1.orthodb.org/?query=43254at72274	shikimate dehydrogenase
43359at72274	Complete	2:5358765-5359634	5359634	5358765	-	441.5	237	https://v10-1.orthodb.org/?query=43359at72274	Sulphate ABC transporter permease protein 2
43409at72274	Complete	2:5691167-5692018	5692018	5691167	-	362.9	234	https://v10-1.orthodb.org/?query=43409at72274	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
43579at72274	Complete	2:3669343-3670203	3669343	3670203	+	350.3	235	https://v10-1.orthodb.org/?query=43579at72274	RapZ-like family
43822at72274	Complete	2:5032738-5033841	5032738	5033841	+	394.5	283	https://v10-1.orthodb.org/?query=43822at72274	Beta sliding clamp
43883at72274	Complete	2:4103449-4104072	4104072	4103449	-	318.0	175	https://v10-1.orthodb.org/?query=43883at72274	Ribosomal RNA large subunit methyltransferase E
43900at72274	Complete	2:3635686-3636303	3636303	3635686	-	254.7	171	https://v10-1.orthodb.org/?query=43900at72274	Glutathione S-transferase, C-terminal
43937at72274	Complete	2:3076258-3076905	3076905	3076258	-	292.5	181	https://v10-1.orthodb.org/?query=43937at72274	7-carboxy-7-deazaguanine synthase
44104at72274	Complete	2:3657666-3658301	3658301	3657666	-	344.4	190	https://v10-1.orthodb.org/?query=44104at72274	ATP phosphoribosyltransferase
44228at72274	Complete	2:5790597-5791217	5790597	5791217	+	335.9	184	https://v10-1.orthodb.org/?query=44228at72274	RNA-binding S4 domain
44408at72274	Complete	2:6068995-6069654	6068995	6069654	+	261.0	177	https://v10-1.orthodb.org/?query=44408at72274	Riboflavin synthase subunit alpha
44537at72274	Complete	2:5779404-5780039	5779404	5780039	+	381.6	193	https://v10-1.orthodb.org/?query=44537at72274	Ribosomal protein L3
44547at72274	Complete	2:3553699-3554475	3553699	3554475	+	290.0	212	https://v10-1.orthodb.org/?query=44547at72274	Glycerol acyltransferase
44566at72274	Complete	2:3098688-3099284	3098688	3099284	+	273.5	152	https://v10-1.orthodb.org/?query=44566at72274	Flavoprotein WrbA-like
44579at72274	Complete	2:5021250-5022122	5022122	5021250	-	330.2	225	https://v10-1.orthodb.org/?query=44579at72274	Chromosome partitioning protein ParB
44589at72274	Complete	2:2034082-2034768	2034082	2034768	+	243.6	182	https://v10-1.orthodb.org/?query=44589at72274	Molybdenum ABC transporter permease
44729at72274	Complete	2:6074876-6075493	6074876	6075493	+	304.1	179	https://v10-1.orthodb.org/?query=44729at72274	GTP cyclohydrolase II
44867at72274	Complete	2:4554996-4555589	4555589	4554996	-	318.8	161	https://v10-1.orthodb.org/?query=44867at72274	Imidazoleglycerol-phosphate dehydratase
45084at72274	Complete	2:5683792-5685024	5685024	5683792	-	501.1	338	https://v10-1.orthodb.org/?query=45084at72274	Multifunctional CCA protein
45113at72274	Complete	2:3748305-3749177	3748305	3749177	+	337.0	225	https://v10-1.orthodb.org/?query=45113at72274	Peptidase A24A, N-terminal
45161at72274	Complete	2:4766349-4766990	4766990	4766349	-	272.7	173	https://v10-1.orthodb.org/?query=45161at72274	Orotate phosphoribosyltransferase
45232at72274	Complete	2:1099777-1100337	1099777	1100337	+	270.7	159	https://v10-1.orthodb.org/?query=45232at72274	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
45381at72274	Complete	2:4797336-4798064	4798064	4797336	-	313.3	195	https://v10-1.orthodb.org/?query=45381at72274	Phosphate transport system protein PhoU
45474at72274	Complete	2:5474627-5475247	5475247	5474627	-	310.3	174	https://v10-1.orthodb.org/?query=45474at72274	Methionine biosynthesis protein MetW
45659at72274	Complete	2:42359-42925	42359	42925	+	342.7	165	https://v10-1.orthodb.org/?query=45659at72274	dCTP deaminase
45682at72274	Complete	2:3647515-3648144	3648144	3647515	-	189.4	156	https://v10-1.orthodb.org/?query=45682at72274	Alpha/beta hydrolase
45692at72274	Complete	2:3997209-3998039	3998039	3997209	-	236.0	179	https://v10-1.orthodb.org/?query=45692at72274	Release factor glutamine methyltransferase
45745at72274	Complete	2:1097272-1097916	1097272	1097916	+	312.4	187	https://v10-1.orthodb.org/?query=45745at72274	Signal transduction response regulator, C-terminal effector
45787at72274	Complete	2:6071867-6072835	6071867	6072835	+	272.2	225	https://v10-1.orthodb.org/?query=45787at72274	PurM-like, N-terminal domain
45892at72274	Complete	2:3362013-3362714	3362714	3362013	-	232.0	189	https://v10-1.orthodb.org/?query=45892at72274	DNA repair protein RecO
45939at72274	Complete	2:374743-375441	375441	374743	-	439.9	224	https://v10-1.orthodb.org/?query=45939at72274	Ubiquinone biosynthesis O-methyltransferase
46231at72274	Complete	2:3103100-3103768	3103100	3103768	+	265.5	168	https://v10-1.orthodb.org/?query=46231at72274	Phosphoribosylglycinamide formyltransferase
46335at72274	Complete	2:4320203-4320745	4320745	4320203	-	296.0	159	https://v10-1.orthodb.org/?query=46335at72274	Oligoribonuclease
46337at72274	Complete	2:5473486-5474079	5474079	5473486	-	263.1	167	https://v10-1.orthodb.org/?query=46337at72274	non-canonical purine NTP pyrophosphatase
46364at72274	Complete	2:601150-601842	601150	601842	+	199.8	149	https://v10-1.orthodb.org/?query=46364at72274	HAD superfamily
46440at72274	Complete	2:2433934-2434530	2434530	2433934	-	270.6	165	https://v10-1.orthodb.org/?query=46440at72274	Recombination protein RecR
46446at72274	Complete	2:3704640-3705350	3704640	3705350	+	272.3	189	https://v10-1.orthodb.org/?query=46446at72274	Protein of unknown function DUF541
46493at72274	Complete	2:437098-437955	437098	437955	+	354.3	226	https://v10-1.orthodb.org/?query=46493at72274	tRNA pseudouridine synthase A
46542at72274	Complete	2:6107821-6108462	6108462	6107821	-	248.0	196	https://v10-1.orthodb.org/?query=46542at72274	Nucleoside-diphosphate sugar epimerase
46636at72274	Complete	2:977240-977788	977788	977240	-	307.4	151	https://v10-1.orthodb.org/?query=46636at72274	4Fe-4S ferredoxin, iron-sulphur binding, conserved site
46726at72274	Complete	2:4957726-4958535	4957726	4958535	+	264.7	182	https://v10-1.orthodb.org/?query=46726at72274	Zinc import ATP-binding protein ZnuC
46983at72274	Complete	2:5491398-5491967	5491967	5491398	-	161.4	139	https://v10-1.orthodb.org/?query=46983at72274	Protein of unknown function UPF0301
47074at72274	Complete	2:6418070-6418624	6418624	6418070	-	212.6	140	https://v10-1.orthodb.org/?query=47074at72274	NUDIX hydrolase domain
47146at72274	Complete	2:3634632-3635210	3634632	3635210	+	160.1	129	https://v10-1.orthodb.org/?query=47146at72274	BON domain
47147at72274	Complete	2:4945877-4946512	4946512	4945877	-	223.6	152	https://v10-1.orthodb.org/?query=47147at72274	Thiol
47190at72274	Complete	2:3374755-3375699	3374755	3375699	+	298.1	260	https://v10-1.orthodb.org/?query=47190at72274	tRNA-modifying protein YgfZ
47243at72274	Complete	2:3749174-3749785	3749174	3749785	+	255.9	178	https://v10-1.orthodb.org/?query=47243at72274	Dephospho-CoA kinase
47244at72274	Complete	2:5606692-5607378	5606692	5607378	+	143.0	132	https://v10-1.orthodb.org/?query=47244at72274	dethiobiotin synthase
47302at72274	Complete	2:5415799-5416470	5416470	5415799	-	343.8	197	https://v10-1.orthodb.org/?query=47302at72274	Ribose-5-phosphate isomerase A
47360at72274	Complete	2:5714263-5714937	5714263	5714937	+	415.6	208	https://v10-1.orthodb.org/?query=47360at72274	Ribulose-phosphate 3-epimerase
47481at72274	Complete	2:438045-438680	438045	438680	+	211.1	154	https://v10-1.orthodb.org/?query=47481at72274	N-(5'-phosphoribosyl)anthranilate isomerase
47581at72274	Complete	2:4947808-4948455	4947808	4948455	+	285.1	170	https://v10-1.orthodb.org/?query=47581at72274	GTP binding domain
47659at72274	Complete	2:6497835-6498515	6497835	6498515	+	203.1	141	https://v10-1.orthodb.org/?query=47659at72274	tRNA (Adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB
47736at72274	Complete	2:5758249-5759187	5758249	5759187	+	273.0	222	https://v10-1.orthodb.org/?query=47736at72274	Biotin--acetyl-CoA-carboxylase ligase
47841at72274	Complete	2:5702514-5703188	5702514	5703188	+	229.9	174	https://v10-1.orthodb.org/?query=47841at72274	Mannose-1-phosphate guanylyltransferase
47876at72274	Complete	2:5739369-5740016	5740016	5739369	-	333.4	191	https://v10-1.orthodb.org/?query=47876at72274	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase
47957at72274	Complete	2:5759184-5759930	5759184	5759930	+	209.1	174	https://v10-1.orthodb.org/?query=47957at72274	Type III pantothenate kinase
48247at72274	Complete	2:583719-584441	584441	583719	-	174.4	173	https://v10-1.orthodb.org/?query=48247at72274	Glycerophosphodiester phosphodiesterase
48266at72274	Complete	2:1007333-1008040	1008040	1007333	-	278.3	188	https://v10-1.orthodb.org/?query=48266at72274	N-end rule aminoacyl transferase
48377at72274	Complete	2:4061640-4062533	4061640	4062533	+	376.5	239	https://v10-1.orthodb.org/?query=48377at72274	Metallopeptidase
48493at72274	Complete	2:3567853-3568434	3567853	3568434	+	308.4	165	https://v10-1.orthodb.org/?query=48493at72274	Superoxide dismutase
48558at72274	Complete	2:6427971-6428507	6427971	6428507	+	206.5	150	https://v10-1.orthodb.org/?query=48558at72274	Ribosome maturation factor RimM
48572at72274	Complete	2:5495134-5495670	5495134	5495670	+	169.5	131	https://v10-1.orthodb.org/?query=48572at72274	CheW-like domain
48596at72274	Complete	2:5762957-5763436	5762957	5763436	+	254.0	142	https://v10-1.orthodb.org/?query=48596at72274	Transcription termination/antitermination protein NusG
48647at72274	Complete	2:3630850-3631698	3631698	3630850	-	402.8	246	https://v10-1.orthodb.org/?query=48647at72274	Tetrapyrrole methylase
48830at72274	Complete	2:6147314-6148111	6148111	6147314	-	309.8	214	https://v10-1.orthodb.org/?query=48830at72274	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
48900at72274	Complete	2:5780053-5780655	5780053	5780655	+	334.3	175	https://v10-1.orthodb.org/?query=48900at72274	50S ribosomal protein L4
48988at72274	Complete	2:702314-703012	702314	703012	+	360.8	205	https://v10-1.orthodb.org/?query=48988at72274	Orotidine 5'-phosphate decarboxylase
48994at72274	Complete	2:2101743-2102384	2102384	2101743	-	323.5	170	https://v10-1.orthodb.org/?query=48994at72274	ATP-dependent Clp protease proteolytic subunit
