# BUSCO version is: 5.7.1 
# The lineage dataset is: pseudomonadales_odb10 (Creation date: 2024-01-08, number of genomes: 159, number of BUSCOs: 782)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
32149at72274	Complete	1:4697887-4698738	4698738	4697887	-	348.0	221	https://v10-1.orthodb.org/?query=32149at72274	pantoate--beta-alanine ligase
32154at72274	Complete	1:3978269-3979120	3978269	3979120	+	218.5	211	https://v10-1.orthodb.org/?query=32154at72274	NAD(P)-binding domain superfamily
32265at72274	Complete	1:6430527-6431450	6431450	6430527	-	415.4	248	https://v10-1.orthodb.org/?query=32265at72274	Transaldolase
32269at72274	Complete	1:5500953-5501798	5500953	5501798	+	484.7	246	https://v10-1.orthodb.org/?query=32269at72274	3-deoxy-8-phosphooctulonate synthase
32385at72274	Complete	1:3963983-3964873	3964873	3963983	-	402.5	248	https://v10-1.orthodb.org/?query=32385at72274	4-hydroxybenzoate octaprenyltransferase
32411at72274	Complete	1:4684066-4684980	4684066	4684980	+	326.0	215	https://v10-1.orthodb.org/?query=32411at72274	tRNA pseudouridine synthase B
32427at72274	Complete	1:6423554-6424384	6423554	6424384	+	311.2	206	https://v10-1.orthodb.org/?query=32427at72274	NADPH-dependent 7-cyano-7-deazaguanine reductase
32510at72274	Complete	1:2552271-2553326	2553326	2552271	-	460.5	296	https://v10-1.orthodb.org/?query=32510at72274	Histidinol-phosphate aminotransferase
32543at72274	Complete	1:2513905-2514864	2514864	2513905	-	383.8	236	https://v10-1.orthodb.org/?query=32543at72274	D-alanine--D-alanine ligase
32688at72274	Complete	1:6418573-6419505	6418573	6419505	+	502.5	266	https://v10-1.orthodb.org/?query=32688at72274	ABC transporter
32696at72274	Complete	1:4044665-4045576	4045576	4044665	-	299.2	230	https://v10-1.orthodb.org/?query=32696at72274	Tyrosine recombinase XerC
32725at72274	Complete	1:2639635-2640483	2639635	2640483	+	337.8	222	https://v10-1.orthodb.org/?query=32725at72274	Quinolinate phosphoribosyl transferase, N-terminal
32802at72274	Complete	1:2984834-2985670	2985670	2984834	-	287.2	200	https://v10-1.orthodb.org/?query=32802at72274	Indole-3-glycerol phosphate synthase
32857at72274	Complete	1:4863301-4864077	4863301	4864077	+	296.6	198	https://v10-1.orthodb.org/?query=32857at72274	ferredoxin--NADP(+) reductase
32893at72274	Complete	1:2521000-2522376	2522376	2521000	-	435.4	323	https://v10-1.orthodb.org/?query=32893at72274	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
32976at72274	Complete	1:3762869-3763837	3762869	3763837	+	229.8	190	https://v10-1.orthodb.org/?query=32976at72274	Cobalamin biosynthesis protein CobW
33272at72274	Complete	1:1131734-1132801	1132801	1131734	-	312.9	258	https://v10-1.orthodb.org/?query=33272at72274	AI-2E family transporter
33308at72274	Complete	1:2008543-2009475	2008543	2009475	+	392.2	240	https://v10-1.orthodb.org/?query=33308at72274	Peptidase S11, D-alanyl-D-alanine carboxypeptidase A
33380at72274	Complete	1:5244670-5245446	5244670	5245446	+	370.6	204	https://v10-1.orthodb.org/?query=33380at72274	Serine O-acetyltransferase
33385at72274	Complete	1:3802307-3803257	3803257	3802307	-	311.2	243	https://v10-1.orthodb.org/?query=33385at72274	Homoserine kinase
33673at72274	Complete	1:3659256-3660200	3659256	3660200	+	421.2	260	https://v10-1.orthodb.org/?query=33673at72274	Methionyl-tRNA formyltransferase
33789at72274	Complete	1:4996175-4997062	4997062	4996175	-	354.1	233	https://v10-1.orthodb.org/?query=33789at72274	Polyprenyl synthetase
33816at72274	Complete	1:2776803-2777771	2776803	2777771	+	419.8	267	https://v10-1.orthodb.org/?query=33816at72274	Octaprenyl-diphosphate synthase
33852at72274	Complete	1:4802035-4803303	4802035	4803303	+	593.0	380	https://v10-1.orthodb.org/?query=33852at72274	Glutamyl-tRNA reductase
33857at72274	Complete	1:5995592-5996479	5995592	5996479	+	270.6	221	https://v10-1.orthodb.org/?query=33857at72274	phosphatase
33946at72274	Complete	1:5231650-5232768	5231650	5232768	+	386.7	298	https://v10-1.orthodb.org/?query=33946at72274	Permease
33957at72274	Complete	1:3231129-3232022	3231129	3232022	+	338.9	227	https://v10-1.orthodb.org/?query=33957at72274	Energy transducer TonB
34213at72274	Complete	1:5327746-5328474	5327746	5328474	+	234.8	190	https://v10-1.orthodb.org/?query=34213at72274	Disulphide bond isomerase, DsbC/G, N-terminal
34228at72274	Complete	1:3257878-3258732	3258732	3257878	-	444.0	235	https://v10-1.orthodb.org/?query=34228at72274	RNA polymerase sigma factor RpoH
34317at72274	Complete	1:5241171-5242091	5241171	5242091	+	402.9	263	https://v10-1.orthodb.org/?query=34317at72274	Protein-export membrane protein SecF
34441at72274	Complete	1:3254899-3255696	3255696	3254899	-	458.3	233	https://v10-1.orthodb.org/?query=34441at72274	Thiazole synthase
34472at72274	Complete	1:3230029-3230982	3230029	3230982	+	470.8	267	https://v10-1.orthodb.org/?query=34472at72274	Glutathione synthetase
34578at72274	Complete	1:4220436-4221206	4220436	4221206	+	397.8	223	https://v10-1.orthodb.org/?query=34578at72274	Imidazole glycerol phosphate synthase subunit HisF
34650at72274	Complete	1:5575659-5576438	5576438	5575659	-	263.4	190	https://v10-1.orthodb.org/?query=34650at72274	TatD family
34866at72274	Complete	1:4566384-4567268	4567268	4566384	-	362.7	237	https://v10-1.orthodb.org/?query=34866at72274	Ribosomal protein L11 methyltransferase
34940at72274	Complete	1:5488849-5489625	5488849	5489625	+	381.7	225	https://v10-1.orthodb.org/?query=34940at72274	Acyl-
35049at72274	Complete	1:3278062-3278874	3278874	3278062	-	400.4	247	https://v10-1.orthodb.org/?query=35049at72274	Formamidopyrimidine-DNA glycosylase
35068at72274	Complete	1:1168494-1169381	1169381	1168494	-	523.9	262	https://v10-1.orthodb.org/?query=35068at72274	ATP-citrate lyase/succinyl-CoA ligase
35129at72274	Complete	1:4805977-4806774	4805977	4806774	+	252.6	188	https://v10-1.orthodb.org/?query=35129at72274	Glutamate racemase
35212at72274	Complete	1:4798647-4799495	4799495	4798647	-	269.0	203	https://v10-1.orthodb.org/?query=35212at72274	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase
35233at72274	Complete	1:3364149-3364967	3364149	3364967	+	425.0	243	https://v10-1.orthodb.org/?query=35233at72274	Sulphate ABC transporter permease protein 2
35275at72274	Complete	1:1176741-1177448	1177448	1176741	-	427.6	208	https://v10-1.orthodb.org/?query=35275at72274	Succinate dehydrogenase iron-sulfur subunit
35425at72274	Complete	1:3656308-3657396	3657396	3656308	-	328.1	252	https://v10-1.orthodb.org/?query=35425at72274	DNA recombination-mediator protein A
35498at72274	Complete	1:6241672-6242436	6241672	6242436	+	297.4	203	https://v10-1.orthodb.org/?query=35498at72274	3-deoxy-manno-octulosonate cytidylyltransferase
35711at72274	Complete	1:5929733-5930548	5930548	5929733	-	421.7	223	https://v10-1.orthodb.org/?query=35711at72274	Site-determining protein
35771at72274	Complete	1:3642375-3643181	3642375	3643181	+	292.8	204	https://v10-1.orthodb.org/?query=35771at72274	Tryptophan synthase alpha chain
35885at72274	Complete	1:6213390-6214388	6213390	6214388	+	470.1	268	https://v10-1.orthodb.org/?query=35885at72274	Glycoside hydrolase, family 3, N-terminal
35969at72274	Complete	1:6067234-6068193	6067234	6068193	+	401.3	248	https://v10-1.orthodb.org/?query=35969at72274	tRNA-dihydrouridine synthase
35998at72274	Complete	1:3254074-3254808	3254808	3254074	-	304.6	186	https://v10-1.orthodb.org/?query=35998at72274	tRNA (guanine-N(7)-)-methyltransferase
36010at72274	Complete	1:3724375-3725163	3724375	3725163	+	383.2	226	https://v10-1.orthodb.org/?query=36010at72274	Chromosome partitioning protein
36138at72274	Complete	1:4707217-4708098	4708098	4707217	-	337.3	231	https://v10-1.orthodb.org/?query=36138at72274	Glutamyl/glutaminyl-tRNA synthetase
36169at72274	Complete	1:1937531-1938430	1938430	1937531	-	492.8	262	https://v10-1.orthodb.org/?query=36169at72274	Cysteine synthase
36193at72274	Complete	1:2161080-2161934	2161934	2161080	-	364.9	234	https://v10-1.orthodb.org/?query=36193at72274	Signal peptidase I
36231at72274	Complete	1:6249458-6250438	6249458	6250438	+	456.0	275	https://v10-1.orthodb.org/?query=36231at72274	Peptidase S49
36334at72274	Complete	1:4471258-4472004	4471258	4472004	+	305.2	204	https://v10-1.orthodb.org/?query=36334at72274	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
36354at72274	Complete	1:4675226-4676077	4675226	4676077	+	328.2	226	https://v10-1.orthodb.org/?query=36354at72274	Dihydropteroate synthase
36598at72274	Complete	1:6240451-6241449	6240451	6241449	+	283.4	211	https://v10-1.orthodb.org/?query=36598at72274	Tetraacyldisaccharide 4'-kinase
36912at72274	Complete	1:1622290-1623093	1622290	1623093	+	243.8	190	https://v10-1.orthodb.org/?query=36912at72274	SAM-dependent methyltransferase
36951at72274	Complete	1:3241811-3242845	3242845	3241811	-	505.0	298	https://v10-1.orthodb.org/?query=36951at72274	Twitching motility protein PilT
37184at72274	Complete	1:6260487-6261263	6260487	6261263	+	326.4	213	https://v10-1.orthodb.org/?query=37184at72274	TatD family
37220at72274	Complete	1:5749990-5750766	5749990	5750766	+	365.3	211	https://v10-1.orthodb.org/?query=37220at72274	ferredoxin--NADP(+) reductase
37262at72274	Complete	1:3962710-3963399	3963399	3962710	-	360.8	195	https://v10-1.orthodb.org/?query=37262at72274	Signal transduction response regulator, phosphate regulon transcriptional regulatory protein PhoB
37505at72274	Complete	1:1932907-1933737	1933737	1932907	-	343.5	232	https://v10-1.orthodb.org/?query=37505at72274	NTP pyrophosphohydrolase MazG
37622at72274	Complete	1:5476903-5477643	5476903	5477643	+	468.3	220	https://v10-1.orthodb.org/?query=37622at72274	Ribosomal protein S2
37822at72274	Complete	1:2582567-2583559	2583559	2582567	-	393.6	256	https://v10-1.orthodb.org/?query=37822at72274	rod shape-determining protein MreC
37956at72274	Complete	1:5497823-5499151	5497823	5499151	+	397.7	334	https://v10-1.orthodb.org/?query=37956at72274	tRNA(Ile)-lysidine synthase
38061at72274	Complete	1:3986082-3986801	3986082	3986801	+	381.7	207	https://v10-1.orthodb.org/?query=38061at72274	Ribonuclease PH
38150at72274	Complete	1:2513038-2513901	2513901	2513038	-	290.1	198	https://v10-1.orthodb.org/?query=38150at72274	Cell division protein FtsQ
38152at72274	Complete	1:4665106-4665912	4665106	4665912	+	363.0	224	https://v10-1.orthodb.org/?query=38152at72274	4-hydroxy-tetrahydrodipicolinate reductase
38177at72274	Complete	1:5242930-5243745	5243745	5242930	-	393.5	235	https://v10-1.orthodb.org/?query=38177at72274	inositol monophosphatase
38372at72274	Complete	1:4813311-4814333	4813311	4814333	+	359.2	253	https://v10-1.orthodb.org/?query=38372at72274	Ferrochelatase
38602at72274	Complete	1:2563143-2563868	2563143	2563868	+	428.7	225	https://v10-1.orthodb.org/?query=38602at72274	ABC transporter ATP-binding protein
38752at72274	Complete	1:6254024-6254767	6254024	6254767	+	343.7	211	https://v10-1.orthodb.org/?query=38752at72274	Short-chain dehydrogenase/reductase, conserved site
38791at72274	Complete	1:6687371-6688048	6688048	6687371	-	345.4	177	https://v10-1.orthodb.org/?query=38791at72274	NADH-quinone oxidoreductase subunit B
38814at72274	Complete	1:949603-950325	949603	950325	+	209.5	171	https://v10-1.orthodb.org/?query=38814at72274	UDP-2,3-diacylglucosamine diphosphatase
38872at72274	Complete	1:2157437-2158183	2158183	2157437	-	308.9	202	https://v10-1.orthodb.org/?query=38872at72274	Pyridoxine 5'-phosphate synthase
38984at72274	Complete	1:5477774-5478643	5477774	5478643	+	315.9	232	https://v10-1.orthodb.org/?query=38984at72274	Elongation factor Ts
39005at72274	Complete	1:5480155-5480910	5480155	5480910	+	331.2	201	https://v10-1.orthodb.org/?query=39005at72274	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
39435at72274	Complete	1:1791000-1791878	1791878	1791000	-	463.2	263	https://v10-1.orthodb.org/?query=39435at72274	4-hydroxy-tetrahydrodipicolinate synthase
39735at72274	Complete	1:4836521-4837342	4836521	4837342	+	290.4	196	https://v10-1.orthodb.org/?query=39735at72274	Peptidase M48
39772at72274	Complete	1:5478842-5479579	5478842	5479579	+	395.1	212	https://v10-1.orthodb.org/?query=39772at72274	Uridylate kinase
39803at72274	Complete	1:6242897-6243916	6242897	6243916	+	318.8	264	https://v10-1.orthodb.org/?query=39803at72274	UDP-N-acetylenolpyruvoylglucosamine reductase
40014at72274	Complete	1:2938510-2939196	2939196	2938510	-	391.0	197	https://v10-1.orthodb.org/?query=40014at72274	K Homology domain
40037at72274	Complete	1:2750061-2750789	2750789	2750061	-	196.9	159	https://v10-1.orthodb.org/?query=40037at72274	Multi-copper polyphenol oxidoreductase
40069at72274	Complete	1:5322075-5322833	5322075	5322833	+	338.9	204	https://v10-1.orthodb.org/?query=40069at72274	tRNA (guanine-N1-)-methyltransferase, bacteria
40168at72274	Complete	1:1898830-1899504	1899504	1898830	-	312.5	198	https://v10-1.orthodb.org/?query=40168at72274	7-cyano-7-deazaguanine synthase
40319at72274	Complete	1:1923155-1923859	1923859	1923155	-	268.1	208	https://v10-1.orthodb.org/?query=40319at72274	DnaA regulatory inactivator Hda
40349at72274	Complete	1:4142853-4143746	4142853	4143746	+	362.4	247	https://v10-1.orthodb.org/?query=40349at72274	Heat shock protein Hsp33
40542at72274	Complete	1:4698735-4699535	4699535	4698735	-	348.5	221	https://v10-1.orthodb.org/?query=40542at72274	3-methyl-2-oxobutanoate hydroxymethyltransferase
40643at72274	Complete	1:3212661-3213383	3212661	3213383	+	289.4	195	https://v10-1.orthodb.org/?query=40643at72274	16S rRNA (uracil(1498)-N(3))-methyltransferase
40885at72274	Complete	1:4219688-4220425	4219688	4220425	+	351.0	208	https://v10-1.orthodb.org/?query=40885at72274	1-(5-phosphoribosyl)-5-
40937at72274	Complete	1:3723712-3724356	3723712	3724356	+	224.3	166	https://v10-1.orthodb.org/?query=40937at72274	rRNA small subunit methyltransferase G
41068at72274	Complete	1:3797746-3798669	3797746	3798669	+	237.5	204	https://v10-1.orthodb.org/?query=41068at72274	zinc ABC transporter substrate-binding protein
41090at72274	Complete	1:2159848-2160537	2160537	2159848	-	309.6	186	https://v10-1.orthodb.org/?query=41090at72274	Ribonuclease III
41106at72274	Complete	1:2550184-2550942	2550942	2550184	-	311.1	193	https://v10-1.orthodb.org/?query=41106at72274	GTP cyclohydrolase 1 type 2/Nif3
41129at72274	Complete	1:4066594-4067340	4066594	4067340	+	265.1	200	https://v10-1.orthodb.org/?query=41129at72274	DNA-binding response regulator
41159at72274	Complete	1:4301219-4301926	4301926	4301219	-	207.6	157	https://v10-1.orthodb.org/?query=41159at72274	16S rRNA (uracil(1498)-N(3))-methyltransferase
41161at72274	Complete	1:5243897-5244670	5243897	5244670	+	325.7	213	https://v10-1.orthodb.org/?query=41161at72274	tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmJ
41399at72274	Complete	1:5997140-5998030	5997140	5998030	+	276.3	192	https://v10-1.orthodb.org/?query=41399at72274	Segregation and condensation protein A
41485at72274	Complete	1:2180566-2181261	2181261	2180566	-	321.9	200	https://v10-1.orthodb.org/?query=41485at72274	Uracil-DNA glycosylase
41680at72274	Complete	1:6419502-6420281	6419502	6420281	+	413.6	216	https://v10-1.orthodb.org/?query=41680at72274	ABC-2 transporter
41712at72274	Complete	1:6075818-6076456	6075818	6076456	+	347.5	178	https://v10-1.orthodb.org/?query=41712at72274	3-isopropylmalate dehydratase small subunit
41734at72274	Complete	1:796880-797464	797464	796880	-	295.9	165	https://v10-1.orthodb.org/?query=41734at72274	Fe/S biogenesis protein NfuA
41857at72274	Complete	1:2197282-2197974	2197282	2197974	+	189.4	178	https://v10-1.orthodb.org/?query=41857at72274	Pseudouridine synthase
41972at72274	Complete	1:4136476-4137219	4136476	4137219	+	418.9	218	https://v10-1.orthodb.org/?query=41972at72274	Signal transduction response regulator, C-terminal effector
42252at72274	Complete	1:5623371-5624045	5624045	5623371	-	299.8	173	https://v10-1.orthodb.org/?query=42252at72274	Ribonuclease T
42437at72274	Complete	1:6024237-6024977	6024977	6024237	-	318.7	204	https://v10-1.orthodb.org/?query=42437at72274	Short-chain dehydrogenase/reductase, conserved site
42441at72274	Complete	1:5641921-5642559	5642559	5641921	-	376.2	185	https://v10-1.orthodb.org/?query=42441at72274	Endonuclease III
42468at72274	Complete	1:1625829-1626539	1626539	1625829	-	363.7	205	https://v10-1.orthodb.org/?query=42468at72274	Signal transduction response regulator, C-terminal effector
42886at72274	Complete	1:6025042-6025713	6025713	6025042	-	284.2	198	https://v10-1.orthodb.org/?query=42886at72274	Phosphoglycolate phosphatase
42895at72274	Complete	1:1927034-1927750	1927034	1927750	+	166.1	164	https://v10-1.orthodb.org/?query=42895at72274	Dehydrogenase
43003at72274	Complete	1:856226-857002	856226	857002	+	251.1	193	https://v10-1.orthodb.org/?query=43003at72274	Hydroxyacylglutathione hydrolase
43014at72274	Complete	1:4226236-4227546	4227546	4226236	-	408.6	293	https://v10-1.orthodb.org/?query=43014at72274	Peptidase S41
43102at72274	Complete	1:4218737-4219375	4218737	4219375	+	250.9	161	https://v10-1.orthodb.org/?query=43102at72274	Imidazole glycerol phosphate synthase subunit HisH
43118at72274	Complete	1:6253061-6253999	6253061	6253999	+	355.3	239	https://v10-1.orthodb.org/?query=43118at72274	Malonyl CoA-acyl carrier protein transacylase
43211at72274	Complete	1:1908080-1908826	1908826	1908080	-	388.2	224	https://v10-1.orthodb.org/?query=43211at72274	Transcriptional regulator TACO1-like
43214at72274	Complete	1:4823404-4824042	4824042	4823404	-	336.5	188	https://v10-1.orthodb.org/?query=43214at72274	Uracil phosphoribosyltransferase
43254at72274	Complete	1:3652733-3653557	3653557	3652733	-	208.6	190	https://v10-1.orthodb.org/?query=43254at72274	shikimate dehydrogenase
43359at72274	Complete	1:3364978-3365847	3364978	3365847	+	441.5	237	https://v10-1.orthodb.org/?query=43359at72274	Sulphate ABC transporter permease protein 2
43409at72274	Complete	1:3026656-3027507	3026656	3027507	+	362.7	234	https://v10-1.orthodb.org/?query=43409at72274	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
43579at72274	Complete	1:2566453-2567313	2566453	2567313	+	350.3	235	https://v10-1.orthodb.org/?query=43579at72274	RapZ-like family
43822at72274	Complete	1:3713454-3714557	3714557	3713454	-	394.5	283	https://v10-1.orthodb.org/?query=43822at72274	Beta sliding clamp
43883at72274	Complete	1:4672475-4673098	4672475	4673098	+	318.0	175	https://v10-1.orthodb.org/?query=43883at72274	Ribosomal RNA large subunit methyltransferase E
43900at72274	Complete	1:2532798-2533415	2533415	2532798	-	254.7	171	https://v10-1.orthodb.org/?query=43900at72274	Glutathione S-transferase, C-terminal
43937at72274	Complete	1:1899520-1900167	1900167	1899520	-	292.1	181	https://v10-1.orthodb.org/?query=43937at72274	7-carboxy-7-deazaguanine synthase
44104at72274	Complete	1:2554777-2555412	2555412	2554777	-	345.6	190	https://v10-1.orthodb.org/?query=44104at72274	ATP phosphoribosyltransferase
44228at72274	Complete	1:2930415-2931035	2931035	2930415	-	335.9	184	https://v10-1.orthodb.org/?query=44228at72274	RNA-binding S4 domain
44408at72274	Complete	1:4986348-4987007	4986348	4987007	+	261.0	177	https://v10-1.orthodb.org/?query=44408at72274	Riboflavin synthase subunit alpha
44537at72274	Complete	1:2941591-2942226	2942226	2941591	-	381.6	193	https://v10-1.orthodb.org/?query=44537at72274	Ribosomal protein L3
44547at72274	Complete	1:2450767-2451543	2450767	2451543	+	290.0	212	https://v10-1.orthodb.org/?query=44547at72274	Glycerol acyltransferase
44566at72274	Complete	1:1921938-1922534	1921938	1922534	+	273.2	152	https://v10-1.orthodb.org/?query=44566at72274	Flavoprotein WrbA-like
44579at72274	Complete	1:3725173-3726045	3725173	3726045	+	329.3	225	https://v10-1.orthodb.org/?query=44579at72274	Chromosome partitioning protein ParB
44589at72274	Complete	1:781220-781906	781220	781906	+	243.6	182	https://v10-1.orthodb.org/?query=44589at72274	Molybdenum ABC transporter permease
44729at72274	Complete	1:4992229-4992846	4992229	4992846	+	303.7	179	https://v10-1.orthodb.org/?query=44729at72274	GTP cyclohydrolase II
44867at72274	Complete	1:4218144-4218737	4218144	4218737	+	318.8	161	https://v10-1.orthodb.org/?query=44867at72274	Imidazoleglycerol-phosphate dehydratase
45084at72274	Complete	1:3033651-3034883	3033651	3034883	+	500.1	338	https://v10-1.orthodb.org/?query=45084at72274	Multifunctional CCA protein
45113at72274	Complete	1:2644309-2645181	2644309	2645181	+	339.4	225	https://v10-1.orthodb.org/?query=45113at72274	Peptidase A24A, N-terminal
45161at72274	Complete	1:3988138-3988779	3988138	3988779	+	272.7	173	https://v10-1.orthodb.org/?query=45161at72274	Orotate phosphoribosyltransferase
45232at72274	Complete	1:6747323-6747883	6747323	6747883	+	270.7	159	https://v10-1.orthodb.org/?query=45232at72274	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
45381at72274	Complete	1:3957063-3957791	3957063	3957791	+	313.3	195	https://v10-1.orthodb.org/?query=45381at72274	Phosphate transport system protein PhoU
45474at72274	Complete	1:3248793-3249413	3248793	3249413	+	310.3	174	https://v10-1.orthodb.org/?query=45474at72274	Methionine biosynthesis protein MetW
45659at72274	Complete	1:5661685-5662251	5661685	5662251	+	342.7	165	https://v10-1.orthodb.org/?query=45659at72274	dCTP deaminase
45682at72274	Complete	1:2544627-2545256	2545256	2544627	-	189.0	156	https://v10-1.orthodb.org/?query=45682at72274	Alpha/beta hydrolase
45692at72274	Complete	1:4804405-4805235	4804405	4805235	+	235.6	179	https://v10-1.orthodb.org/?query=45692at72274	Release factor glutamine methyltransferase
45745at72274	Complete	1:6744818-6745462	6744818	6745462	+	312.4	187	https://v10-1.orthodb.org/?query=45745at72274	Signal transduction response regulator, C-terminal effector
45787at72274	Complete	1:4989220-4990188	4989220	4990188	+	272.3	225	https://v10-1.orthodb.org/?query=45787at72274	PurM-like, N-terminal domain
45892at72274	Complete	1:2158176-2158877	2158877	2158176	-	232.1	189	https://v10-1.orthodb.org/?query=45892at72274	DNA repair protein RecO
45939at72274	Complete	1:6025719-6026417	6026417	6025719	-	439.9	224	https://v10-1.orthodb.org/?query=45939at72274	Ubiquinone biosynthesis O-methyltransferase
46231at72274	Complete	1:1926373-1927041	1926373	1927041	+	265.5	168	https://v10-1.orthodb.org/?query=46231at72274	Phosphoribosylglycinamide formyltransferase
46335at72274	Complete	1:4453133-4453675	4453133	4453675	+	296.0	159	https://v10-1.orthodb.org/?query=46335at72274	Oligoribonuclease
46337at72274	Complete	1:3249961-3250554	3249961	3250554	+	263.1	167	https://v10-1.orthodb.org/?query=46337at72274	non-canonical purine NTP pyrophosphatase
46364at72274	Complete	1:6248773-6249465	6248773	6249465	+	200.2	149	https://v10-1.orthodb.org/?query=46364at72274	HAD superfamily
46440at72274	Complete	1:1227644-1228240	1228240	1227644	-	270.6	165	https://v10-1.orthodb.org/?query=46440at72274	Recombination protein RecR
46446at72274	Complete	1:2601760-2602470	2601760	2602470	+	272.3	189	https://v10-1.orthodb.org/?query=46446at72274	Protein of unknown function DUF541
46493at72274	Complete	1:6083689-6084546	6083689	6084546	+	354.3	226	https://v10-1.orthodb.org/?query=46493at72274	tRNA pseudouridine synthase A
46542at72274	Complete	1:5025060-5025701	5025701	5025060	-	249.4	196	https://v10-1.orthodb.org/?query=46542at72274	Nucleoside-diphosphate sugar epimerase
46636at72274	Complete	1:6679263-6679811	6679811	6679263	-	307.4	151	https://v10-1.orthodb.org/?query=46636at72274	4Fe-4S ferredoxin, iron-sulphur binding, conserved site
46726at72274	Complete	1:3796364-3797173	3797173	3796364	-	264.6	182	https://v10-1.orthodb.org/?query=46726at72274	Zinc import ATP-binding protein ZnuC
46983at72274	Complete	1:3232071-3232640	3232071	3232640	+	162.3	139	https://v10-1.orthodb.org/?query=46983at72274	Protein of unknown function UPF0301
47074at72274	Complete	1:5311631-5312185	5312185	5311631	-	212.6	140	https://v10-1.orthodb.org/?query=47074at72274	NUDIX hydrolase domain
47146at72274	Complete	1:2531744-2532322	2531744	2532322	+	160.1	129	https://v10-1.orthodb.org/?query=47146at72274	BON domain
47147at72274	Complete	1:3808607-3809242	3808607	3809242	+	223.6	152	https://v10-1.orthodb.org/?query=47147at72274	Thiol
47190at72274	Complete	1:2170918-2171862	2170918	2171862	+	295.4	260	https://v10-1.orthodb.org/?query=47190at72274	tRNA-modifying protein YgfZ
47243at72274	Complete	1:2645178-2645789	2645178	2645789	+	255.9	178	https://v10-1.orthodb.org/?query=47243at72274	Dephospho-CoA kinase
47244at72274	Complete	1:3119748-3120434	3120434	3119748	-	143.2	132	https://v10-1.orthodb.org/?query=47244at72274	dethiobiotin synthase
47302at72274	Complete	1:3308167-3308838	3308167	3308838	+	343.8	197	https://v10-1.orthodb.org/?query=47302at72274	Ribose-5-phosphate isomerase A
47360at72274	Complete	1:3006697-3007371	3007371	3006697	-	415.6	208	https://v10-1.orthodb.org/?query=47360at72274	Ribulose-phosphate 3-epimerase
47481at72274	Complete	1:6084636-6085271	6084636	6085271	+	211.0	154	https://v10-1.orthodb.org/?query=47481at72274	N-(5'-phosphoribosyl)anthranilate isomerase
47581at72274	Complete	1:3806664-3807311	3807311	3806664	-	285.1	170	https://v10-1.orthodb.org/?query=47581at72274	GTP binding domain
47659at72274	Complete	1:5391391-5392071	5391391	5392071	+	203.1	141	https://v10-1.orthodb.org/?query=47659at72274	tRNA (Adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB
47736at72274	Complete	1:2962443-2963381	2963381	2962443	-	273.4	222	https://v10-1.orthodb.org/?query=47736at72274	Biotin--acetyl-CoA-carboxylase ligase
47841at72274	Complete	1:3018446-3019120	3019120	3018446	-	230.0	174	https://v10-1.orthodb.org/?query=47841at72274	Mannose-1-phosphate guanylyltransferase
47876at72274	Complete	1:2981618-2982265	2981618	2982265	+	333.4	191	https://v10-1.orthodb.org/?query=47876at72274	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase
47957at72274	Complete	1:2961700-2962446	2962446	2961700	-	209.1	174	https://v10-1.orthodb.org/?query=47957at72274	Type III pantothenate kinase
48247at72274	Complete	1:6231350-6232072	6232072	6231350	-	174.3	173	https://v10-1.orthodb.org/?query=48247at72274	Glycerophosphodiester phosphodiesterase
48266at72274	Complete	1:6709349-6710056	6710056	6709349	-	277.6	188	https://v10-1.orthodb.org/?query=48266at72274	N-end rule aminoacyl transferase
48377at72274	Complete	1:4714013-4714906	4714906	4714013	-	376.5	239	https://v10-1.orthodb.org/?query=48377at72274	Metallopeptidase
48493at72274	Complete	1:2464922-2465503	2464922	2465503	+	308.4	165	https://v10-1.orthodb.org/?query=48493at72274	Superoxide dismutase
48558at72274	Complete	1:5321532-5322068	5321532	5322068	+	206.5	150	https://v10-1.orthodb.org/?query=48558at72274	Ribosome maturation factor RimM
48572at72274	Complete	1:3228368-3228904	3228904	3228368	-	169.5	131	https://v10-1.orthodb.org/?query=48572at72274	CheW-like domain
48596at72274	Complete	1:2958194-2958673	2958673	2958194	-	254.0	142	https://v10-1.orthodb.org/?query=48596at72274	Transcription termination/antitermination protein NusG
48647at72274	Complete	1:2527962-2528810	2528810	2527962	-	402.9	246	https://v10-1.orthodb.org/?query=48647at72274	Tetrapyrrole methylase
48830at72274	Complete	1:5066351-5067166	5067166	5066351	-	309.5	214	https://v10-1.orthodb.org/?query=48830at72274	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
